Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161123;4523;PG;Lillard, Damian;1;62.9;$9,000;por;A;cle;125;137;37.55;40pt 7rb 11as 2to 5trey 13-21fg 9-9ft
20161123;4079;PG;Westbrook, Russell;1;60.7;$11,600;okc;A;sac;101;116;35.07;31pt 11rb 9as 3st 3to 1trey 7-18fg 16-19ft
20161123;4173;PG;Curry, Stephen;1;51.5;$8,800;gsw;H;lal;149;106;28.75;31pt 5rb 9as 1st 1to 7trey 11-18fg 2-2ft
20161123;4224;SG;Harden, James;1;50.7;$11,600;hou;H;tor;102;115;40.53;29pt 6rb 15as 2st 12to 3trey 7-13fg 12-12ft
20161123;3979;PG;Conley, Mike;1;49.3;$7,100;mem;A;phi;104;99;45.10;25pt 9rb 9as 2st 4to 3trey 7-20fg 8-10ft
20161123;4211;SG;DeRozan, DeMar;1;45.5;$9,400;tor;A;hou;115;102;36.02;24pt 5rb 9as 2st 2to 2trey 8-19fg 6-7ft
20161123;4440;PG;Walker, Kemba;1;45.3;$7,800;cha;H;sas;114;119;31.65;26pt 9rb 7as 2to 4trey 9-16fg 4-4ft
20161123;4221;PG;Teague, Jeff;1;42.2;$7,000;ind;H;atl;85;96;38.80;11pt 6rb 8as 5st 2bl 2to 5-15fg 1-1ft
20161123;4269;SG;Bradley, Avery;1;39.9;$6,700;bos;A;bkn;111;92;33.73;22pt 7rb 1as 5st 2to 1trey 10-22fg 1-2ft
20161123;4468;SG;Fournier, Evan;1;38.8;$5,300;orl;H;pho;87;92;35.33;25pt 4rb 2as 3st 3trey 9-20fg 4-6ft
20161123;3786;PG;Paul, Chris;1;35.6;$9,300;lac;A;dal;124;104;25.63;18pt 3rb 4as 4st 2trey 6-10fg 4-4ft
20161123;4266;PG;Bledsoe, Eric;1;35.3;$7,500;pho;A;orl;92;87;32.48;16pt 9rb 5as 1st 1bl 3to 1trey 5-15fg 5-8ft
20161123;4102;PG;Hill, George;1;34.5;$6,300;uta;H;den;108;83;28.97;22pt 5rb 3as 2st 2to 3trey 8-13fg 3-4ft
20161123;4756;PG;Johnson, Tyler;;32.9;$4,500;mia;A;det;84;107;31.52;17pt 2rb 7as 1st 1bl 1to 5-13fg 7-9ft
20161123;4770;SG;Kilpatrick, Sean;;32.9;$4,800;bkn;H;bos;92;111;32.42;23pt 2rb 3as 3bl 3to 1trey 8-17fg 6-8ft
20161123;4627;SG;Oladipo, Victor;1;32.2;$5,900;okc;A;sac;101;116;36.27;18pt 6rb 2as 1st 2bl 2to 3trey 7-15fg 1-2ft
20161123;4616;SG;Caldwell-Pope, Kentavious;1;32;$4,800;det;H;mia;107;84;28.63;22pt 5rb 2as 1st 1to 2trey 7-13fg 6-6ft
20161123;4706;SG;LaVine, Zach;1;31.7;$5,800;min;A;nor;96;117;37.15;26pt 1rb 3as 1st 2to 1trey 9-22fg 7-8ft
20161123;4420;PG;Thomas, Isaiah;1;31.7;$8,200;bos;A;bkn;111;92;31.82;23pt 1rb 5as 1bl 2to 5trey 8-21fg 2-2ft
