Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161115;3891;PG;Lowry, Kyle;1;54.5;$8,000;tor;A;cle;117;121;39.72;28pt 5rb 9as 4st 1to 4trey 11-23fg 2-2ft
20161115;4440;PG;Walker, Kemba;1;53;$8,300;cha;A;min;115;108;34.63;30pt 5rb 6as 5st 2to 2trey 12-19fg 4-4ft
20161115;4799;PG;Russell, D'Angelo;1;50.6;$5,800;lal;H;bkn;125;118;31.00;32pt 8rb 4as 3st 3to 7trey 11-20fg 3-4ft
20161115;4211;SG;DeRozan, DeMar;1;43.2;$9,200;tor;A;cle;117;121;34.17;26pt 6rb 4as 3st 2to 2trey 10-27fg 4-8ft
20161115;4086;SG;Batum, Nicolas;1;40.5;$6,500;cha;A;min;115;108;35.65;16pt 5rb 7as 3st 1bl 4trey 5-9fg 2-3ft
20161115;3571;SG;Wade, Dwyane;1;37.5;$6,400;chi;A;por;113;88;31.05;19pt 5rb 5as 2st 1bl 1to 8-18fg 3-5ft
20161115;4379;PG;Irving, Kyrie;1;35;$7,400;cle;H;tor;121;117;35.32;24pt 5rb 4as 2st 5to 2trey 10-20fg 2-4ft
20161115;4873;PG;Grant, Jerian;1;34.6;$3,500;chi;A;por;113;88;30.45;18pt 3rb 2as 5st 2trey 6-13fg 4-4ft
20161115;4788;SG;Richardson, Josh;1;33.8;$4,000;mia;H;atl;90;93;38.08;19pt 4rb 2as 2st 3bl 3to 1trey 8-14fg 2-2ft
20161115;4414;PG;Rubio, Ricky;1;30.6;$6,300;min;H;cha;108;115;34.52;11pt 8rb 8as 1st 4to 2trey 2-5fg 5-6ft
20161115;4668;SG;Clarkson, Jordan;;30.3;$4,900;lal;H;bkn;125;118;27.77;13pt 4rb 3as 5st 2to 1trey 4-12fg 4-6ft
20161115;4523;PG;Lillard, Damian;1;30;$9,500;por;H;chi;88;113;38.43;19pt 5rb 4as 1st 3to 1trey 7-22fg 4-4ft
20161115;4657;SG;McCollum, C.J.;1;26.8;$7,400;por;H;chi;88;113;33.32;17pt 4rb 4as 1st 3to 3trey 7-17fg
20161115;4706;SG;LaVine, Zach;1;24.4;$6,200;min;H;cha;108;115;33.00;19pt 2rb 2as 5trey 7-16fg
20161115;4561;SG;Crabbe, Allen;;23.8;$3,700;por;H;chi;88;113;33.20;15pt 4rb 1st 1bl 3trey 6-12fg
20161115;4628;SG;Hardaway Jr., Tim;;22.9;$3,600;atl;A;mia;93;90;24.37;15pt 2rb 1as 2st 1trey 6-10fg 2-3ft
20161115;4595;PG;Schroder, Dennis;1;22.2;$6,100;atl;A;mia;93;90;32.82;18pt 1rb 4as 1st 5to 2trey 7-15fg 2-2ft
20161115;4650;SG;McGruder, Rodney;1;21.3;$3,600;mia;H;atl;90;93;36.77;8pt 4rb 3as 2st 4-11fg
20161115;4792;SG;Powell, Norman;1;21.1;$4,000;tor;A;cle;117;121;28.78;12pt 3rb 3as 1bl 1to 3trey 4-7fg 1-2ft
20161115;4515;SG;Waiters, Dion;1;18.2;$4,300;mia;H;atl;90;93;33.68;11pt 1rb 2as 3st 1bl 5to 1trey 5-18fg
20161115;3858;SG;Foye, Randy;;17.9;$4,000;bkn;A;lal;118;125;19.13;5pt 2rb 7as 1trey 2-6fg
20161115;4970;PG;Ferrell, Yogi;;17.2;$3,500;bkn;A;lal;118;125;18.67;11pt 1rb 4as 1to 2trey 3-5fg 3-4ft
20161115;4756;PG;Johnson, Tyler;;15.4;$4,900;mia;H;atl;90;93;33.32;14pt 2rb 2as 1bl 6to 2trey 5-10fg 2-4ft
20161115;4397;SG;Shumpert, Iman;;13.9;$3,900;cle;H;tor;121;117;27.45;4pt 2rb 3as 2bl 1to 1trey 1-5fg 1-2ft
20161115;4945;PG;Dunn, Kris;;13.9;$3,700;min;H;cha;108;115;13.48;4pt 2rb 3as 1st 1bl 1to 2-3fg
20161115;4733;SG;Harris, Joe;;13.1;$3,600;bkn;A;lal;118;125;29.40;7pt 3rb 1as 1st 1to 1trey 3-9fg
20161115;4405;PG;Joseph, Cory;;11.7;$3,500;tor;A;cle;117;121;18.33;9pt 1rb 1as 4-7fg 1-2ft
20161115;4770;SG;Kilpatrick, Sean;1;11.3;$5,500;bkn;A;lal;118;125;19.48;6pt 4rb 1as 1to 3-7fg 0-1ft
