Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161210;3786;PG;Paul, Chris;1;62;$9,000;lac;H;nor;133;105;29.83;20pt 5rb 20as 3st 3trey 8-16fg 1-2ft
20161210;4224;SG;Harden, James;1;52.8;$11,500;hou;H;dal;109;87;39.92;18pt 9rb 16as 2st 4to 2trey 4-12fg 8-10ft
20161210;4523;PG;Lillard, Damian;1;48.1;$9,500;por;A;ind;111;118;36.75;33pt 3rb 9as 2to 5trey 10-24fg 8-9ft
20161210;4657;SG;McCollum, C.J.;1;47.8;$7,300;por;A;ind;111;118;37.45;34pt 4rb 4as 3bl 3to 7trey 12-22fg 3-3ft
20161210;4321;PG;Wall, John;1;47.3;$9,600;was;H;mil;110;105;38.72;24pt 4rb 11as 2st 1bl 4to 1trey 8-20fg 7-8ft
20161210;4621;SG;Antetokounmpo, Giannis;1;47.1;$10,300;mil;A;was;105;110;41.37;28pt 13rb 7as 7to 1trey 11-18fg 5-7ft
20161210;4468;SG;Fournier, Evan;1;39.8;$5,300;orl;H;den;113;121;38.38;24pt 4rb 6as 1st 2trey 9-19fg 4-5ft
20161210;3571;SG;Wade, Dwyane;1;39.1;$7,200;chi;H;mia;105;100;35.30;28pt 3rb 3as 1st 2bl 3to 11-24fg 6-7ft
20161210;4092;PG;Dragic, Goran;1;38.5;$7,300;mia;A;chi;100;105;34.58;21pt 5rb 11as 5to 10-19fg 1-1ft
20161210;4717;PG;Frazier, Tim;1;34.7;$4,900;nor;A;lac;105;133;35.45;20pt 1rb 11as 3to 1trey 6-13fg 7-8ft
20161210;4164;SG;Matthews, Wes;1;34.6;$5,400;dal;A;hou;87;109;35.03;26pt 3rb 2as 1st 5trey 8-22fg 5-7ft
20161210;4440;PG;Walker, Kemba;1;32.7;$8,000;cha;A;cle;105;116;29.67;24pt 1rb 5as 1st 2to 3trey 9-14fg 3-4ft
20161210;4494;SG;Beal, Bradley;1;28;$6,900;was;H;mil;110;105;36.65;20pt 6as 1to 1trey 6-15fg 7-8ft
20161210;4234;PG;Beverley, Patrick;1;27.4;$4,900;hou;H;dal;109;87;28.52;15pt 7rb 2as 1st 1to 4trey 5-7fg 1-2ft
20161210;4483;PG;Rivers, Austin;1;27.4;$3,600;lac;H;nor;133;105;28.48;18pt 2rb 4as 1st 1to 4trey 6-9fg 2-2ft
20161210;4173;PG;Curry, Stephen;1;27.1;$9,000;gsw;A;mem;89;110;30.58;17pt 8rb 3as 4to 3trey 4-14fg 6-6ft
20161210;4245;PG;Mills, Patty;;27;$4,300;sas;H;bkn;130;101;16.27;16pt 4as 3st 1to 4trey 6-11fg
20161210;3619;SG;Allen, Tony;1;26.3;$5,000;mem;H;gsw;110;89;38.43;19pt 4rb 1as 1st 1bl 3to 1trey 7-12fg 4-4ft
20161210;4397;SG;Shumpert, Iman;;26;$3,600;cle;H;cha;116;105;32.15;16pt 5rb 2as 1st 1to 4trey 5-8fg 2-2ft
20161210;3313;PG;Parker, Tony;1;25.7;$4,100;sas;H;bkn;130;101;19.73;12pt 1rb 7as 1st 1trey 5-8fg 1-1ft
20161210;3116;SG;Crawford, Jamal;;25;$4,000;lac;H;nor;133;105;26.07;22pt 2as 1st 2to 2trey 10-13fg
20161210;4948;PG;Harrison, Andrew;1;24.9;$4,100;mem;H;gsw;110;89;35.20;11pt 2rb 5as 3st 2to 2-9fg 7-7ft
20161210;4961;SG;Hield, Buddy;1;24.1;$3,500;nor;A;lac;105;133;35.80;15pt 3rb 5as 2to 2trey 6-13fg 1-1ft
20161210;4078;PG;Augustin, D.J.;1;23.7;$3,800;orl;H;den;113;121;23.78;10pt 1rb 7as 1st 2trey 3-8fg 2-2ft
20161210;4522;SG;Barton, Will;1;22.8;$5,600;den;A;orl;121;113;24.43;16pt 4rb 2as 1to 5-8fg 6-8ft
20161210;4756;PG;Johnson, Tyler;;22.6;$5,500;mia;A;chi;100;105;33.87;15pt 3rb 4as 2to 2trey 5-13fg 3-3ft
20161210;4221;PG;Teague, Jeff;1;22.2;$7,100;ind;H;por;118;111;29.60;9pt 1rb 6as 2st 1bl 3to 2trey 3-7fg 1-2ft
20161210;4077;SG;Gordon, Eric;;21.7;$5,400;hou;H;dal;109;87;26.25;18pt 1rb 3as 2to 6trey 6-14fg
20161210;4788;SG;Richardson, Josh;;21.6;$4,600;mia;A;chi;100;105;26.02;11pt 3rb 4as 1st 1to 5-12fg 1-2ft
20161210;3814;PG;Williams, Deron;1;21.6;$6,300;dal;A;hou;87;109;31.77;9pt 3rb 6as 1trey 3-10fg 2-2ft
20161210;4086;SG;Batum, Nicolas;1;21.2;$7,100;cha;A;cle;105;116;32.58;9pt 6rb 4as 1st 3to 4-12fg 1-2ft
20161210;4228;PG;Collison, Darren;1;21.2;$5,600;sac;A;uta;84;104;31.58;17pt 1rb 2as 1st 2to 3trey 7-14fg
20161210;4379;PG;Irving, Kyrie;1;20.3;$7,300;cle;H;cha;116;105;36.15;11pt 4rb 5as 3to 2trey 4-13fg 1-1ft
20161210;3872;PG;Rondo, Rajon;1;20;$6,200;chi;H;mia;105;100;33.15;4pt 5rb 6as 2st 3to 2-6fg
20161210;4561;SG;Crabbe, Allen;;19.5;$3,800;por;A;ind;111;118;25.90;8pt 5rb 3as 1st 1to 2trey 3-4fg
20161210;4514;SG;Lamb, Jeremy;;19;$3,800;cha;A;cle;105;116;13.18;10pt 5rb 2as 1trey 3-7fg 3-3ft
20161210;4611;SG;Clark, Ian;;18.6;$3,500;gsw;A;mem;89;110;22.97;10pt 3rb 2as 1bl 5-9fg 0-1ft
20161210;4807;PG;Neto, Raul;;18.3;$3,500;uta;H;sac;104;84;11.12;8pt 4rb 3as 1st 1to 2trey 3-5fg
20161210;3745;SG;Ellis, Monta;1;17.5;$4,500;ind;H;por;118;111;18.67;10pt 5as 2-3fg 6-7ft
20161210;4377;PG;Mack, Shelvin;;17.3;$4,000;uta;H;sac;104;84;27.98;6pt 4rb 5as 1st 3to 3-8fg
20161210;4564;SG;Curry, Seth;;17.1;$4,500;dal;A;hou;87;109;26.42;7pt 3rb 3as 1st 1trey 3-5fg
20161210;4178;PG;Douglas, Toney;;16.6;$4,000;mem;H;gsw;110;89;23.37;4pt 3rb 4as 2st 1to 2-9fg
20161210;3861;SG;Redick, J.J.;1;16.2;$4,100;lac;H;nor;133;105;34.35;16pt 1rb 1to 2trey 6-14fg 2-2ft
20161210;4193;SG;Green, Danny;1;15.6;$3,500;sas;H;bkn;130;101;22.58;5pt 3rb 2as 1st 1bl 2-4fg 1-2ft
20161210;4735;SG;Galloway, Langston;;15.5;$4,100;nor;A;lac;105;133;29.80;12pt 3as 1st 3to 1trey 4-13fg 3-5ft
20161210;4699;PG;Payton, Elfrid;;15.3;$5,400;orl;H;den;113;121;27.37;7pt 4rb 5as 4to 3-10fg 1-3ft
20161210;5013;PG;Brogdon, Malcolm;;15;$3,600;mil;A;was;105;110;20.17;11pt 2as 1st 1to 3trey 4-7fg
20161210;3656;PG;Nelson, Jameer;;14.9;$4,800;den;A;orl;121;113;26.07;9pt 2rb 3as 1to 1trey 4-9fg
20161210;4733;SG;Harris, Joe;;13.8;$4,000;bkn;A;sas;101;130;19.15;10pt 4rb 1to 1trey 4-8fg 1-2ft
20161210;4185;SG;Ellington, Wayne;1;13.6;$4,800;mia;A;chi;100;105;24.63;7pt 3rb 2as 1trey 3-7fg
20161210;4610;PG;Dellavedova, Matthew;1;13.4;$4,200;mil;A;was;105;110;30.72;6pt 2rb 4as 1to 2trey 2-8fg
20161210;4199;PG;Temple, Garrett;;12.9;$3,600;sac;A;uta;84;104;24.07;3pt 2rb 1as 2st 1bl 1-5fg 1-1ft
20161210;4707;PG;Exum, Dante;1;12.4;$3,500;uta;H;sac;104;84;21.67;5pt 2rb 2as 2st 2to 1trey 2-5fg
20161210;4658;SG;Daniels, Troy;;12.1;$4,500;mem;H;gsw;110;89;21.57;5pt 3rb 1as 1st 1trey 2-9fg 0-1ft
20161210;4020;PG;Sessions, Ramon;;11.9;$3,500;cha;A;cle;105;116;18.33;7pt 2rb 1as 1st 1to 1trey 2-6fg 2-4ft
20161210;3976;PG;Brooks, Aaron;;11.4;$3,500;ind;H;por;118;111;13.32;3pt 2rb 2as 2st 1to 1-6fg 1-1ft
20161210;3669;SG;Smith, J.R.;1;11.4;$3,500;cle;H;cha;116;105;32.10;6pt 2rb 2as 2trey 2-6fg
20161210;4159;PG;Lawson, Ty;;11.2;$3,700;sac;A;uta;84;104;16.57;5pt 1rb 4as 1bl 3to 2-6fg 1-1ft
20161210;4367;SG;Thompson, Klay;1;11.2;$6,600;gsw;A;mem;89;110;31.00;8pt 1rb 1st 4-14fg
20161210;3021;SG;Ginobili, Manu;;10.7;$3,800;sas;H;bkn;130;101;17.72;3pt 1rb 3as 2st 2to 1trey 1-3fg
20161210;4902;SG;McCaw, Patrick;;10.3;$3,500;gsw;A;mem;89;110;20.77;3pt 4rb 1as 1bl 1to 1trey 1-3fg
20161210;4946;PG;Laprovittola, Nicolas;;10;$3,500;sas;H;bkn;130;101;12.00;3pt 4as 1bl 1to 1trey 1-4fg
20161210;3853;SG;Anderson, Alan;;9.7;$3,500;lac;H;nor;133;105;18.62;7pt 1rb 1as 1st 2to 1trey 3-6fg
20161210;4026;SG;Stuckey, Rodney;;9.6;$3,800;ind;H;por;118;111;26.90;6pt 3rb 2as 3to 1-5fg 4-4ft
20161210;4773;PG;Mudiay, Emmanuel;1;9.6;$5,000;den;A;orl;121;113;22.63;4pt 3rb 2as 1to 2-6fg
20161210;3858;SG;Foye, Randy;;9.4;$3,500;bkn;A;sas;101;130;20.73;3pt 2rb 2as 1st 1to 1trey 1-4fg
