Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20170110;4224;SG;Harden, James;1;69;$11,700;hou;H;cha;121;114;37.78;40pt 15rb 10as 4to 7trey 11-24fg 11-14ft
20170110;4211;SG;DeRozan, DeMar;1;59.6;$9,000;tor;H;bos;114;106;37.90;41pt 13rb 2st 1to 1trey 16-29fg 8-9ft
20170110;4321;PG;Wall, John;1;53.2;$9,500;was;H;chi;101;99;40.17;26pt 6rb 14as 1st 1bl 5to 1trey 11-21fg 3-4ft
20170110;4173;PG;Curry, Stephen;1;48.1;$8,800;gsw;H;mia;107;95;35.72;24pt 8rb 9as 1st 1bl 3to 4trey 8-21fg 4-5ft
20170110;4440;PG;Walker, Kemba;1;46.2;$8,300;cha;A;hou;114;121;36.48;25pt 6rb 10as 1st 1bl 5to 5trey 9-20fg 2-3ft
20170110;3891;PG;Lowry, Kyle;1;44.3;$8,800;tor;H;bos;114;106;42.23;24pt 4rb 9as 2st 1bl 4to 5trey 7-12fg 5-8ft
20170110;4595;PG;Schroder, Dennis;1;39.2;$6,900;atl;A;bkn;117;97;29.60;19pt 1rb 10as 2st 2trey 7-14fg 3-3ft
20170110;4523;PG;Lillard, Damian;1;38.6;$8,900;por;A;lal;108;87;31.27;20pt 8rb 6as 1bl 2to 1trey 7-21fg 5-6ft
20170110;4420;PG;Thomas, Isaiah;1;37.7;$8,900;bos;A;tor;106;114;36.53;27pt 1rb 7as 1to 3trey 8-19fg 8-9ft
20170110;4677;PG;Smart, Marcus;1;35.3;$5,200;bos;A;tor;106;114;37.60;16pt 4rb 5as 4st 1bl 3to 1trey 6-11fg 3-3ft
20170110;4657;SG;McCollum, C.J.;1;35.2;$8,800;por;A;lal;108;87;33.62;25pt 1rb 4as 2st 1to 2trey 10-18fg 3-4ft
20170110;5013;PG;Brogdon, Malcolm;1;34.2;$4,800;mil;A;sas;109;107;25.37;17pt 6rb 6as 1bl 1to 3trey 5-11fg 4-5ft
20170110;4799;PG;Russell, D'Angelo;1;33.6;$6,700;lal;H;por;87;108;30.18;9pt 8rb 6as 3st 1bl 2to 4-14fg 1-4ft
20170110;4756;PG;Johnson, Tyler;;30.9;$6,100;mia;A;gsw;95;107;29.98;18pt 7rb 3as 3trey 6-11fg 3-4ft
20170110;4616;SG;Caldwell-Pope, Kentavious;1;30;$5,700;det;A;sac;94;100;39.72;21pt 5rb 2as 1st 2to 6trey 6-12fg 3-3ft
20170110;4379;PG;Irving, Kyrie;1;29.8;$8,100;cle;A;uta;92;100;39.00;20pt 4rb 4as 1st 3to 2trey 5-18fg 8-8ft
20170110;3872;PG;Rondo, Rajon;;29.8;$4,000;chi;A;was;99;101;27.27;12pt 4rb 6as 3st 2to 6-13fg
20170110;4744;SG;Hood, Rodney;1;29.5;$4,000;uta;H;cle;100;92;35.23;18pt 5rb 3as 2st 3to 4trey 7-15fg
20170110;3313;PG;Parker, Tony;1;28.1;$4,700;sas;H;mil;107;109;32.53;14pt 3rb 7as 1st 2to 7-15fg
20170110;4901;SG;Valentine, Denzel;;27.4;$3,800;chi;A;was;99;101;30.15;19pt 2rb 2as 2st 1to 5trey 7-15fg
20170110;4515;SG;Waiters, Dion;1;26.6;$4,800;mia;A;gsw;95;107;37.68;8pt 3rb 8as 2st 1to 4-17fg
20170110;4575;PG;Carter-Williams, Michael;1;26.4;$4,800;chi;A;was;99;101;28.83;14pt 7rb 2as 2st 3to 4-12fg 6-7ft
20170110;4102;PG;Hill, George;1;25.1;$6,500;uta;H;cle;100;92;36.65;13pt 3rb 7as 2to 2trey 5-11fg 1-4ft
