Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161105;4224;SG;Harden, James;1;58.8;$11,700;hou;A;atl;97;112;36.92;30pt 9rb 12as 3st 6to 4trey 10-19fg 6-7ft
20161105;4079;PG;Westbrook, Russell;1;51.2;$11,800;okc;H;min;112;92;28.37;28pt 6rb 8as 3st 2to 4trey 9-18fg 6-8ft
20161105;4621;SG;Antetokounmpo, Giannis;1;44.6;$9,900;mil;H;sac;117;91;25.05;17pt 8rb 8as 4st 1bl 4to 5-9fg 7-8ft
20161105;3786;PG;Paul, Chris;1;36.6;$8,800;lac;A;sas;116;92;28.58;9pt 8rb 10as 2st 1to 4-11fg 1-1ft
20161105;4595;PG;Schroder, Dennis;1;34.6;$5,900;atl;H;hou;112;97;32.40;17pt 3rb 12as 4to 2trey 6-14fg 3-4ft
20161105;4199;PG;Temple, Garrett;;33.6;$3,500;sac;A;mil;91;117;27.82;19pt 3rb 4as 3st 1to 5trey 7-10fg
20161105;4315;PG;Smith, Ishmael;1;31.8;$5,800;det;H;den;103;86;28.30;11pt 4rb 8as 3st 2to 5-13fg 1-2ft
20161105;3929;PG;Rodriguez, Sergio;1;31.7;$5,100;phi;H;cle;101;102;31.47;7pt 6rb 11as 2st 3to 1trey 3-9fg
20161105;4221;PG;Teague, Jeff;1;31.2;$6,000;ind;H;chi;111;94;28.77;21pt 1rb 6as 1st 2to 3trey 9-14fg
20161105;4494;SG;Beal, Bradley;1;27.1;$5,300;was;A;orl;86;88;33.25;15pt 3rb 3as 1st 1bl 1trey 6-17fg 2-2ft
20161105;3745;SG;Ellis, Monta;1;25.4;$5,900;ind;H;chi;111;94;32.38;2pt 7rb 8as 2st 1to 1-2fg
20161105;4610;PG;Dellavedova, Matthew;1;24;$4,600;mil;H;sac;117;91;21.03;10pt 5rb 4as 2st 2to 2trey 4-7fg
20161105;3910;PG;Farmar, Jordan;;23.9;$3,800;sac;A;mil;91;117;24.58;9pt 2rb 7as 2st 2to 3trey 3-10fg
20161105;4846;SG;Vaughn, Rashad;;23.6;$3,900;mil;H;sac;117;91;24.75;14pt 3rb 2as 2bl 1to 4trey 5-9fg
20161105;3116;SG;Crawford, Jamal;;22.6;$4,500;lac;A;sas;116;92;26.00;16pt 3rb 2as 1bl 2to 3trey 6-10fg 1-1ft
20161105;4379;PG;Irving, Kyrie;1;21.4;$7,800;cle;A;phi;102;101;33.87;8pt 7rb 2as 2st 1bl 4to 3-17fg 2-3ft
20161105;3861;SG;Redick, J.J.;1;20.9;$4,000;lac;A;sas;116;92;24.45;14pt 2rb 1as 2st 1to 2trey 5-9fg 2-2ft
20161105;3669;SG;Smith, J.R.;1;20.7;$4,300;cle;A;phi;102;101;32.10;11pt 1rb 1as 3st 1bl 1to 3trey 3-7fg 2-2ft
20161105;3547;SG;Korver, Kyle;1;20.6;$3,700;atl;H;hou;112;97;29.53;10pt 3rb 2as 2st 1bl 2to 2trey 4-6fg
20161105;4873;PG;Grant, Jerian;;19.4;$3,600;chi;A;ind;94;111;12.00;8pt 2rb 2as 2st 1bl 1trey 2-7fg 3-3ft
20161105;4616;SG;Caldwell-Pope, Kentavious;1;19.2;$4,800;det;H;den;103;86;27.97;13pt 1rb 2as 1st 3trey 5-11fg
20161105;4946;PG;Laprovittola, Nicolas;;18.9;$3,500;sas;H;lac;92;116;21.93;11pt 2rb 5as 2to 3trey 4-5fg
20161105;4077;SG;Gordon, Eric;1;18.4;$5,200;hou;A;atl;97;112;30.32;9pt 2rb 2as 3bl 2to 3-11fg 3-4ft
20161105;4397;SG;Shumpert, Iman;;18.1;$3,900;cle;A;phi;102;101;25.53;7pt 3rb 3as 2st 1to 1trey 3-4fg
20161105;4627;SG;Oladipo, Victor;1;18.1;$5,800;okc;H;min;112;92;30.73;12pt 3rb 1as 1st 1to 1trey 5-9fg 1-3ft
20161105;3678;PG;Udrih, Beno;;17.6;$3,600;det;H;den;103;86;19.70;7pt 3rb 6as 2to 1trey 3-6fg
20161105;4078;PG;Augustin, D.J.;;17.5;$3,500;orl;H;was;88;86;19.60;7pt 5as 2st 1to 1trey 3-8fg
20161105;4994;PG;Christon, Semaj;;17.5;$3,500;okc;H;min;112;92;19.63;10pt 5as 4-8fg 2-2ft
20161105;4945;PG;Dunn, Kris;1;17.3;$4,900;min;A;okc;92;112;28.38;7pt 4rb 3as 1st 1to 2-8fg 3-6ft
20161105;4190;SG;Henderson, Gerald;1;16.9;$4,000;phi;H;cle;101;102;23.92;11pt 2rb 1as 2st 2to 1trey 5-9fg
20161105;4468;SG;Fournier, Evan;1;16.4;$6,000;orl;H;was;88;86;30.32;13pt 2rb 2as 2to 2trey 2-8fg 7-8ft
