Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161219;4079;PG;Westbrook, Russell;1;67.7;$12,500;okc;H;atl;108;110;35.42;46pt 11rb 7as 1st 4to 3trey 16-33fg 11-13ft
20161219;4221;PG;Teague, Jeff;1;46.8;$7,600;ind;H;was;107;105;39.20;23pt 4rb 10as 3st 2to 8-19fg 7-7ft
20161219;4595;PG;Schroder, Dennis;1;45;$6,800;atl;A;okc;110;108;39.83;31pt 5rb 8as 4to 1trey 10-16fg 10-10ft
20161219;3872;PG;Rondo, Rajon;1;42.6;$5,700;chi;H;det;113;82;28.05;10pt 8rb 14as 3st 4to 2trey 4-7fg
20161219;4321;PG;Wall, John;1;40;$9,900;was;A;ind;105;107;37.85;19pt 5rb 10as 2st 4to 6-14fg 7-8ft
20161219;4266;PG;Bledsoe, Eric;1;37.7;$8,100;pho;A;min;108;115;33.08;27pt 1rb 3as 2st 2bl 3to 3trey 9-20fg 6-9ft
20161219;3814;PG;Williams, Deron;1;35.2;$6,300;dal;A;den;107;117;30.53;23pt 1rb 8as 1st 3to 3trey 9-18fg 2-3ft
20161219;4706;SG;LaVine, Zach;1;34.3;$6,400;min;H;pho;115;108;36.42;23pt 4rb 3as 1st 1bl 2to 4trey 7-16fg 5-5ft
20161219;4773;PG;Mudiay, Emmanuel;1;33.5;$5,000;den;H;dal;117;107;33.43;18pt 5rb 7as 1to 4trey 7-12fg
20161219;4678;SG;Harris, Gary;1;33.4;$4,800;den;H;dal;117;107;34.13;24pt 2rb 4as 2st 3to 4trey 9-13fg 2-4ft
20161219;4414;PG;Rubio, Ricky;1;30.6;$6,000;min;H;pho;115;108;36.70;8pt 3rb 12as 2st 3to 1-5fg 6-6ft
20161219;4382;SG;Knight, Brandon;;26.4;$4,400;pho;A;min;108;115;28.85;21pt 2rb 4as 3to 8-13fg 5-5ft
20161219;3571;SG;Wade, Dwyane;1;26.3;$7,100;chi;H;det;113;82;22.22;13pt 4rb 5as 1st 1to 6-10fg 1-1ft
20161219;4494;SG;Beal, Bradley;1;25.7;$7,000;was;A;ind;105;107;29.58;22pt 1rb 3as 2to 3trey 7-19fg 5-6ft
20161219;4885;SG;Booker, Devin;1;24.9;$5,700;pho;A;min;108;115;28.55;18pt 2rb 3as 1bl 2to 1trey 6-15fg 5-6ft
20161219;3882;PG;Barea, Jose;;22.6;$5,700;dal;A;den;107;117;12.90;11pt 3rb 4as 1st 1trey 5-9fg
20161219;4564;SG;Curry, Seth;;20.8;$4,200;dal;A;den;107;117;26.03;14pt 4rb 2as 1to 2trey 5-7fg 2-2ft
20161219;3547;SG;Korver, Kyle;1;19.4;$3,700;atl;A;okc;110;108;34.98;8pt 2rb 6as 2trey 3-6fg
20161219;4315;PG;Smith, Ishmael;;17.1;$4,400;det;A;chi;82;113;18.20;4pt 3rb 7as 1to 2-7fg
20161219;3514;SG;Barbosa, Leandro;;17;$3,600;pho;A;min;108;115;14.23;10pt 2as 2st 2trey 4-6fg
20161219;4522;SG;Barton, Will;;16.9;$5,300;den;H;dal;117;107;23.95;11pt 2rb 3as 1to 1trey 4-7fg 2-2ft
20161219;4164;SG;Matthews, Wes;1;16.5;$5,600;dal;A;den;107;117;36.43;9pt 5as 1st 2to 2trey 3-11fg 1-1ft
20161219;4945;PG;Dunn, Kris;;16.1;$3,500;min;H;pho;115;108;11.30;8pt 3rb 1as 1st 2bl 3to 1trey 3-6fg 1-1ft
20161219;4369;PG;Jackson, Reggie;1;14.7;$5,900;det;A;chi;82;113;23.92;7pt 1rb 3as 2st 2to 2-5fg 3-4ft
20161219;4943;SG;Abrines, Alex;;12.2;$3,500;okc;H;atl;108;110;17.25;9pt 1rb 1st 1trey 3-8fg 2-2ft
20161219;4839;SG;Hilliard, Darrun;;11.3;$3,500;det;A;chi;82;113;18.08;5pt 4rb 1as 1st 2to 1trey 2-6fg
20161219;4994;PG;Christon, Semaj;;10.1;$3,500;okc;H;atl;108;110;24.80;2pt 3rb 3as 1-5fg
