Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161201;4224;SG;Harden, James;1;65.5;$11,300;hou;A;gsw;132;127;45.80;29pt 15rb 13as 2st 1bl 7to 2trey 8-23fg 11-14ft
20161201;4621;SG;Antetokounmpo, Giannis;1;56.6;$10,300;mil;A;bkn;111;93;29.72;23pt 8rb 8as 4st 2bl 2trey 7-14fg 7-9ft
20161201;4173;PG;Curry, Stephen;1;42.1;$9,200;gsw;H;hou;127;132;38.38;28pt 3rb 5as 3st 1bl 5to 4trey 9-22fg 6-6ft
20161201;4092;PG;Dragic, Goran;1;38.8;$6,800;mia;A;uta;111;110;36.83;27pt 4rb 6as 2to 2trey 10-21fg 5-7ft
20161201;3786;PG;Paul, Chris;1;38.7;$9,100;lac;A;cle;113;94;24.87;16pt 6rb 9as 1st 3trey 5-11fg 3-3ft
20161201;4468;SG;Fournier, Evan;1;31;$5,800;orl;A;mem;94;95;35.95;28pt 4as 3to 3trey 11-14fg 3-4ft
20161201;4086;SG;Batum, Nicolas;1;30.8;$6,500;cha;H;dal;97;87;36.48;12pt 9rb 6as 1st 3to 1trey 4-12fg 3-4ft
20161201;4077;SG;Gordon, Eric;;30.7;$5,000;hou;A;gsw;132;127;38.75;23pt 1rb 5as 1st 3to 4trey 9-19fg 1-1ft
20161201;4379;PG;Irving, Kyrie;1;29.4;$7,400;cle;H;lac;94;113;33.92;28pt 2rb 2as 4to 1trey 8-19fg 11-12ft
20161201;4440;PG;Walker, Kemba;1;28.1;$8,000;cha;H;dal;97;87;32.58;18pt 3rb 5as 1st 3to 3trey 7-19fg 1-2ft
20161201;4948;PG;Harrison, Andrew;1;27.8;$3,900;mem;H;orl;95;94;29.95;11pt 4rb 8as 1bl 2to 4-8fg 3-6ft
20161201;3814;PG;Williams, Deron;1;27.6;$5,700;dal;A;cha;87;97;29.65;14pt 3rb 8as 2to 1trey 6-14fg 1-1ft
20161201;4483;PG;Rivers, Austin;;26.3;$3,600;lac;A;cle;113;94;23.13;12pt 4rb 7as 1to 2trey 4-8fg 2-2ft
20161201;4756;PG;Johnson, Tyler;;26.2;$4,800;mia;A;uta;111;110;29.72;8pt 6rb 4as 3st 1to 3-11fg 2-2ft
20161201;3861;SG;Redick, J.J.;1;24.9;$4,300;lac;A;cle;113;94;25.10;23pt 2rb 1as 2to 4trey 9-13fg 1-2ft
20161201;4367;SG;Thompson, Klay;1;24.7;$6,100;gsw;H;hou;127;132;47.20;15pt 6rb 3as 2to 3trey 4-20fg 4-6ft
20161201;4377;PG;Mack, Shelvin;;24.5;$3,500;uta;H;mia;110;111;32.78;11pt 5rb 5as 1st 2to 1trey 4-9fg 2-4ft
20161201;4770;SG;Kilpatrick, Sean;1;23.2;$5,700;bkn;H;mil;93;111;29.98;14pt 6rb 4as 1st 6to 2trey 5-10fg 2-2ft
20161201;4951;PG;Gibson, Jonathan;;22.9;$3,500;dal;A;cha;87;97;26.85;11pt 2rb 5as 2st 2to 1trey 5-15fg 0-2ft
20161201;4658;SG;Daniels, Troy;;22.9;$3,500;mem;H;orl;95;94;28.50;19pt 2rb 1as 3trey 6-9fg 4-5ft
20161201;5013;PG;Brogdon, Malcolm;;21.8;$3,600;mil;A;bkn;111;93;26.42;13pt 4rb 4as 2to 3trey 4-7fg 2-2ft
20161201;4514;SG;Lamb, Jeremy;;21.2;$4,100;cha;H;dal;97;87;18.98;12pt 6rb 2as 1bl 3to 1trey 3-7fg 5-5ft
20161201;3619;SG;Allen, Tony;1;21.2;$4,000;mem;H;orl;95;94;27.18;9pt 6rb 3st 1to 4-11fg 1-2ft
20161201;4234;PG;Beverley, Patrick;1;20.4;$4,400;hou;A;gsw;132;127;28.97;3pt 7rb 2as 4st 2to 1trey 1-6fg
20161201;4733;SG;Harris, Joe;;20.3;$3,600;bkn;H;mil;93;111;22.72;11pt 4rb 3as 3trey 4-11fg
20161201;4650;SG;McGruder, Rodney;1;20;$3,900;mia;A;uta;111;110;36.05;9pt 5rb 2as 1bl 1trey 2-4fg 4-4ft
20161201;3858;SG;Foye, Randy;;19.7;$3,500;bkn;H;mil;93;111;22.90;7pt 6rb 1as 3bl 2to 1trey 2-7fg 2-2ft
20161201;4164;SG;Matthews, Wes;1;19.6;$4,700;dal;A;cha;87;97;39.43;14pt 3rb 2as 1to 1trey 4-15fg 5-5ft
20161201;4185;SG;Ellington, Wayne;;19;$4,000;mia;A;uta;111;110;33.53;17pt 1st 3trey 6-9fg 2-2ft
20161201;4906;PG;Whitehead, Isaiah;1;18;$3,900;bkn;H;mil;93;111;30.75;8pt 4as 2st 1bl 2to 3-8fg 2-2ft
20161201;4699;PG;Payton, Elfrid;;17.1;$5,700;orl;A;mem;94;95;28.98;3pt 3rb 5as 2st 1bl 3to 1-8fg 1-2ft
20161201;4909;PG;Baldwin, Wade;;15.8;$4,000;mem;H;orl;95;94;18.05;8pt 4rb 2as 3-7fg 2-2ft
20161201;3747;PG;Felton, Raymond;;14.1;$3,500;lac;A;cle;113;94;19.28;7pt 3rb 1as 1bl 1trey 3-7fg
20161201;3651;PG;Livingston, Shaun;;14.1;$3,500;gsw;H;hou;127;132;19.75;4pt 3rb 3as 1st 2-4fg
20161201;3116;SG;Crawford, Jamal;;14;$3,800;lac;A;cle;113;94;20.68;12pt 2as 1to 2trey 4-9fg 2-4ft
20161201;4610;PG;Dellavedova, Matthew;1;14;$4,100;mil;A;bkn;111;93;23.82;9pt 4as 1st 3to 3trey 3-6fg
20161201;4020;PG;Sessions, Ramon;;12.5;$3,500;cha;H;dal;97;87;15.42;8pt 3as 3-3fg 2-2ft
20161201;4078;PG;Augustin, D.J.;1;10.2;$3,700;orl;A;mem;94;95;19.02;7pt 1rb 2as 1st 3to 2trey 2-6fg 1-2ft
20161201;3669;SG;Smith, J.R.;1;9.9;$3,700;cle;H;lac;94;113;23.65;3pt 2rb 1as 1st 1bl 1to 1trey 1-3fg
20161201;4397;SG;Shumpert, Iman;;8.4;$3,500;cle;H;lac;94;113;20.28;4pt 2rb 1bl 1-4fg 2-2ft
20161201;4707;PG;Exum, Dante;1;8.4;$3,500;uta;H;mia;110;111;18.45;5pt 2rb 2as 1bl 4to 1trey 1-6fg 2-2ft
20161201;4832;SG;McRae, Jordan;;7.7;$3,500;cle;H;lac;94;113; 5.95;3pt 1rb 1as 1st 1trey 1-3fg
20161201;4611;SG;Clark, Ian;;6.7;$3,500;gsw;H;hou;127;132;12.10;4pt 1rb 1as 2-6fg
20161201;4056;PG;Watson, C.J.;;5.5;$3,500;orl;A;mem;94;95;12.05;2pt 1as 1st 0-3fg 2-3ft
