Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161231;4224;SG;Harden, James;1;89.7;$11,300;hou;H;nyk;129;122;42.08;53pt 16rb 17as 8to 9trey 14-26fg 16-18ft
20161231;4621;SG;Antetokounmpo, Giannis;1;70.3;$10,500;mil;A;chi;116;96;40.57;35pt 9rb 7as 2st 7bl 4to 1trey 13-19fg 8-11ft
20161231;4079;PG;Westbrook, Russell;1;55.4;$12,000;okc;H;lac;114;88;28.80;17pt 12rb 14as 2st 1to 6-11fg 5-6ft
20161231;4182;PG;Jennings, Brandon;1;48.5;$4,600;nyk;A;hou;122;129;40.67;32pt 5rb 7as 1bl 2to 3trey 12-22fg 5-7ft
20161231;4440;PG;Walker, Kemba;1;46.5;$7,900;cha;H;cle;109;121;34.78;37pt 5rb 5as 4to 3trey 13-22fg 8-8ft
20161231;5013;PG;Brogdon, Malcolm;1;43.2;$3,900;mil;A;chi;116;96;38.98;15pt 11rb 12as 3to 1trey 7-13fg
20161231;4073;PG;Rose, Derrick;1;41.5;$6,600;nyk;A;hou;122;129;40.72;21pt 5rb 7as 2st 1trey 8-23fg 4-5ft
20161231;4266;PG;Bledsoe, Eric;1;39.6;$7,900;pho;A;uta;86;91;30.37;19pt 8rb 8as 1to 2trey 7-20fg 3-3ft
20161231;3979;PG;Conley, Mike;1;36.1;$6,800;mem;A;sac;112;98;29.30;22pt 8rb 3as 1bl 2to 3trey 8-11fg 3-5ft
20161231;4086;SG;Batum, Nicolas;1;34.2;$8,000;cha;H;cle;109;121;34.98;13pt 6rb 8as 2bl 2to 1trey 5-11fg 2-2ft
20161231;4885;SG;Booker, Devin;1;30.1;$6,000;pho;A;uta;86;91;35.53;20pt 3rb 1as 3st 1to 1trey 9-19fg 1-1ft
20161231;4558;SG;Holiday, Justin;;29.2;$3,700;nyk;A;hou;122;129;30.12;15pt 6rb 4st 1to 3trey 6-12fg
20161231;4832;SG;McRae, Jordan;1;26.3;$3,500;cle;A;cha;121;109;31.25;20pt 4rb 1as 3trey 8-12fg 1-1ft
20161231;4228;PG;Collison, Darren;1;23.8;$4,100;sac;H;mem;98;112;38.67;16pt 4rb 2as 8-16fg
20161231;3571;SG;Wade, Dwyane;1;22.5;$6,900;chi;H;mil;96;116;25.02;8pt 5rb 5as 1st 1bl 3to 1trey 3-13fg 1-2ft
20161231;4972;PG;Felder, Kay;;22;$3,700;cle;A;cha;121;109;19.23;13pt 2as 2st 1bl 2trey 5-6fg 1-2ft
20161231;4627;SG;Oladipo, Victor;1;20.8;$6,000;okc;H;lac;114;88;29.03;15pt 4rb 2as 2to 2trey 4-9fg 5-5ft
20161231;4948;PG;Harrison, Andrew;;20.4;$3,900;mem;A;sac;112;98;18.70;9pt 2rb 6as 1trey 4-6fg
20161231;4077;SG;Gordon, Eric;;20.4;$5,700;hou;H;nyk;129;122;31.68;15pt 2rb 2as 1st 2to 5trey 5-19fg
20161231;4514;SG;Lamb, Jeremy;;19.4;$3,800;cha;H;cle;109;121;18.42;7pt 2rb 4as 1st 1bl 1trey 3-5fg
20161231;3619;SG;Allen, Tony;1;19.3;$4,600;mem;A;sac;112;98;21.15;11pt 4rb 1as 1st 1trey 5-7fg
20161231;4943;SG;Abrines, Alex;;19.2;$3,500;okc;H;lac;114;88;11.77;12pt 1rb 2st 1bl 4trey 4-5fg
20161231;3514;SG;Barbosa, Leandro;;19;$3,500;pho;A;uta;86;91;13.42;12pt 5rb 1st 1to 5-8fg 2-2ft
20161231;3747;PG;Felton, Raymond;;18.4;$3,800;lac;A;okc;88;114;31.67;9pt 2rb 4as 1st 1to 1trey 4-9fg
20161231;4744;SG;Hood, Rodney;1;18.3;$4,300;uta;H;pho;91;86;25.13;13pt 4rb 1as 1to 3trey 5-11fg
20161231;4575;PG;Carter-Williams, Michael;1;17.2;$4,000;chi;H;mil;96;116;25.07;4pt 1rb 4as 3st 1bl 2to 1trey 1-6fg 1-2ft
20161231;4483;PG;Rivers, Austin;1;16.7;$4,300;lac;A;okc;88;114;34.23;14pt 1rb 3as 3to 1trey 3-11fg 7-7ft
20161231;4658;SG;Daniels, Troy;;13.7;$3,700;mem;A;sac;112;98;11.83;11pt 1rb 1as 3trey 4-8fg
20161231;4807;PG;Neto, Raul;;12.7;$3,500;uta;H;pho;91;86;14.03;8pt 1rb 1as 1st 3-6fg 2-2ft
20161231;4362;SG;Liggins, DeAndre;1;11.9;$3,500;cle;A;cha;121;109;26.12;4pt 2rb 3as 1st 1to 2-5fg
20161231;4199;SG;Temple, Garrett;;11.1;$4,200;sac;H;mem;98;112;30.55;3pt 3rb 1as 1st 1bl 1to 1trey 1-5fg
20161231;4377;PG;Mack, Shelvin;;10.9;$3,800;uta;H;pho;91;86;26.13;8pt 2rb 3as 4to 2trey 3-8fg
20161231;3116;SG;Crawford, Jamal;;10.9;$4,300;lac;A;okc;88;114;30.55;0pt 2rb 5as 1st 1to 0-4fg
