Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161103;4621;SG;Antetokounmpo, Giannis;1;52.9;$9,700;mil;H;ind;125;107;33.97;27pt 7rb 9as 2st 2bl 4to 11-18fg 5-7ft
20161103;4079;PG;Westbrook, Russell;1;42.2;$12,200;okc;A;gsw;96;122;28.87;20pt 6rb 10as 1st 2bl 6to 2trey 4-15fg 10-14ft
20161103;4269;SG;Bradley, Avery;1;40;$6,700;bos;A;cle;122;128;38.87;26pt 10rb 2as 1st 3to 2trey 11-20fg 2-2ft
20161103;4420;PG;Thomas, Isaiah;1;39.6;$8,000;bos;A;cle;122;128;33.58;30pt 3rb 6as 3to 8-19fg 14-14ft
20161103;4173;PG;Curry, Stephen;1;37.7;$8,600;gsw;H;okc;122;96;30.05;21pt 1rb 7as 2st 1bl 1to 2trey 6-14fg 7-8ft
20161103;4379;PG;Irving, Kyrie;1;33.8;$7,800;cle;H;bos;128;122;34.02;23pt 4rb 6as 3to 3trey 9-18fg 2-3ft
20161103;4221;PG;Teague, Jeff;1;31.8;$6,200;ind;A;mil;107;125;29.90;16pt 4rb 6as 3st 4to 1trey 4-11fg 7-8ft
20161103;3656;PG;Nelson, Jameer;;29.9;$4,000;den;A;min;102;99;33.67;14pt 7rb 7as 1st 5to 2trey 5-10fg 2-2ft
20161103;5013;PG;Brogdon, Malcolm;;29.9;$3,700;mil;H;ind;125;107;24.22;12pt 2rb 5as 3st 1bl 2trey 3-5fg 4-4ft
20161103;3745;SG;Ellis, Monta;1;29.6;$5,900;ind;A;mil;107;125;33.65;6pt 3rb 10as 3st 1to 2-4fg 2-2ft
20161103;4367;SG;Thompson, Klay;1;28.9;$5,700;gsw;H;okc;122;96;32.97;18pt 2rb 3as 2st 1bl 2to 4trey 7-15fg
20161103;4468;SG;Fournier, Evan;1;28.7;$6,000;orl;H;sac;102;94;35.97;29pt 1rb 1as 3to 3trey 10-15fg 6-7ft
