Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161102;4224;SG;Harden, James;1;60.7;$11,200;hou;A;nyk;118;99;33.93;30pt 6rb 15as 2st 3to 5trey 9-16fg 7-8ft
20161102;4211;SG;DeRozan, DeMar;1;56.5;$8,100;tor;A;was;113;103;37.02;40pt 5rb 5as 2st 1to 1trey 14-23fg 11-16ft
20161102;4321;PG;Wall, John;1;54.5;$8,700;was;H;tor;103;113;37.30;33pt 5rb 11as 3st 1bl 9to 13-19fg 7-9ft
20161102;3786;PG;Paul, Chris;1;48.7;$9,000;lac;H;okc;83;85;32.75;15pt 11rb 9as 6st 5to 2trey 4-11fg 5-6ft
20161102;4079;PG;Westbrook, Russell;1;45.7;$12,000;okc;A;lac;85;83;32.65;35pt 6rb 5as 3st 10to 14-30fg 7-9ft
20161102;4420;PG;Thomas, Isaiah;1;45.4;$8,000;bos;H;chi;107;100;36.05;23pt 2rb 10as 3st 1bl 3to 4trey 8-18fg 3-4ft
20161102;4799;PG;Russell, D'Angelo;1;43.8;$6,000;lal;A;atl;123;116;31.47;23pt 4rb 8as 1st 3bl 4to 1trey 9-19fg 4-4ft
20161102;4770;SG;Kilpatrick, Sean;;41.5;$4,000;bkn;H;det;109;101;28.18;24pt 10rb 3as 2st 3to 4trey 8-13fg 4-4ft
20161102;4523;PG;Lillard, Damian;1;40.5;$9,900;por;A;pho;115;118;39.92;27pt 5rb 5as 1st 2to 1trey 9-22fg 8-10ft
20161102;4102;PG;Hill, George;1;35.2;$6,200;uta;H;dal;97;81;34.93;25pt 6rb 4as 3to 4trey 9-15fg 3-3ft
20161102;4657;SG;McCollum, C.J.;1;34.8;$7,300;por;A;pho;115;118;39.03;24pt 4rb 4as 1bl 2to 3trey 8-18fg 5-5ft
20161102;4744;SG;Hood, Rodney;1;33.9;$5,700;uta;H;dal;97;81;34.62;22pt 7rb 3as 1st 3to 2trey 9-16fg 2-2ft
20161102;4266;PG;Bledsoe, Eric;1;33.4;$7,500;pho;H;por;118;115;39.92;20pt 7rb 4as 1st 3to 1trey 7-20fg 5-5ft
20161102;4440;PG;Walker, Kemba;1;33.3;$8,300;cha;H;phi;109;93;32.98;22pt 4rb 7as 4to 2trey 7-14fg 6-6ft
20161102;4086;SG;Batum, Nicolas;1;32.4;$6,400;cha;H;phi;109;93;33.92;20pt 7rb 4as 1st 4to 4trey 7-15fg 2-2ft
20161102;3872;PG;Rondo, Rajon;1;31.5;$6,900;chi;A;bos;100;107;33.80;12pt 10rb 5as 1st 1bl 4to 6-11fg
20161102;4616;SG;Caldwell-Pope, Kentavious;1;31.4;$4,500;det;A;bkn;101;109;36.85;15pt 7rb 2as 4st 3to 2trey 4-14fg 5-5ft
20161102;3816;SG;Williams, Louis;;30.6;$4,500;lal;A;atl;123;116;23.02;18pt 3rb 4as 2st 1to 2trey 6-11fg 4-4ft
20161102;4735;PG;Galloway, Langston;;29.4;$3,600;nor;A;mem;83;89;32.05;18pt 2rb 2as 2st 1bl 4trey 6-13fg 2-3ft
20161102;4073;PG;Rose, Derrick;1;28.8;$5,700;nyk;H;hou;99;118;29.73;16pt 4rb 4as 2st 2to 8-18fg
20161102;4961;SG;Hield, Buddy;;28.3;$4,000;nor;A;mem;83;89;30.77;18pt 4rb 1as 2st 1bl 2to 4trey 6-15fg 2-2ft
20161102;3891;PG;Lowry, Kyle;1;27.2;$7,400;tor;A;was;113;103;35.62;18pt 1rb 2as 4st 3to 3trey 7-13fg 1-2ft
20161102;3814;PG;Williams, Deron;1;26.9;$6,200;dal;A;uta;81;97;34.18;12pt 2rb 9as 1to 2trey 5-11fg
20161102;4628;SG;Hardaway Jr., Tim;;26.5;$3,600;atl;H;lal;116;123;20.73;26pt 1as 1bl 3to 5trey 8-10fg 5-7ft
20161102;3571;SG;Wade, Dwyane;1;26.2;$6,900;chi;A;bos;100;107;35.32;15pt 1rb 4as 2st 5-13fg 5-6ft
20161102;4077;SG;Gordon, Eric;1;26.1;$5,300;hou;A;nyk;118;99;29.20;21pt 3rb 1as 1st 2to 4trey 6-11fg 5-6ft
20161102;4382;SG;Knight, Brandon;;24.3;$5,800;pho;H;por;118;115;32.20;16pt 4rb 3as 1to 1trey 6-17fg 3-3ft
20161102;4269;SG;Bradley, Avery;1;24;$6,500;bos;H;chi;107;100;38.55;13pt 5rb 4as 1to 1trey 6-15fg
20161102;4668;SG;Clarkson, Jordan;;23.9;$5,200;lal;A;atl;123;116;23.05;16pt 2rb 3as 1st 1bl 3to 1trey 7-12fg 1-2ft
20161102;3979;PG;Conley, Mike;1;23.7;$6,600;mem;H;nor;89;83;38.27;20pt 1rb 3as 1st 4to 2trey 6-14fg 6-6ft
20161102;4885;SG;Booker, Devin;1;23.6;$5,900;pho;H;por;118;115;38.52;15pt 3rb 2as 2st 2to 1trey 6-15fg 2-4ft
20161102;4110;SG;Lee, Courtney;1;22.5;$3,700;nyk;H;hou;99;118;27.92;16pt 1as 2st 1bl 1to 2trey 7-12fg
20161102;4595;PG;Schroder, Dennis;1;22.4;$6,500;atl;H;lal;116;123;28.70;11pt 2rb 6as 1st 2to 1trey 4-11fg 2-2ft
20161102;4036;SG;Young, Nick;1;22.2;$3,500;lal;A;atl;123;116;26.12;17pt 1rb 2as 1st 1to 3trey 6-11fg 2-2ft
20161102;4494;SG;Beal, Bradley;1;22.2;$5,300;was;H;tor;103;113;38.55;15pt 1rb 2as 2bl 1to 2trey 5-13fg 3-6ft
20161102;4561;SG;Crabbe, Allen;;21.7;$4,300;por;A;pho;115;118;37.48;14pt 1rb 3as 1st 2trey 5-9fg 2-2ft
20161102;3882;PG;Barea, Jose;;21;$4,900;dal;A;uta;81;97;26.77;9pt 5rb 4as 1st 2to 1trey 3-9fg 2-2ft
20161102;4315;PG;Smith, Ishmael;1;20.9;$6,000;det;A;bkn;101;109;31.03;9pt 2rb 7as 1st 3to 1trey 3-9fg 2-2ft
20161102;3678;PG;Udrih, Beno;;19.2;$3,600;det;A;bkn;101;109;16.97;10pt 1rb 4as 1st 4-9fg 2-2ft
20161102;4182;PG;Jennings, Brandon;;19.1;$4,300;nyk;H;hou;99;118;22.92;12pt 3rb 3as 1to 3-7fg 6-8ft
