Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Joel Embiid,PHI,$7300,5,$7900,3,$35,3,$15750,4,,
Jahlil Okafor,PHI,$4400,15,$4300,15,$14,14,$10400,11,,
Brook Lopez,BKN,$7000,7,$6900,6,$27,6,$16150,3,,
Justin Hamilton,BKN,$3700,19,$3400,17,$10,17,$6950,19,,
Marcin Gortat,WAS,$6600,9,$6400,9,$25,7,$12550,9,,
John Henson,MIL,$3700,19,$3400,17,$10,17,$8400,15,,
Miles Plumlee,MIL,$3500,22,$3000,23,$10,17,$5000,23,,
Hassan Whiteside,MIA,$8300,2,$8000,2,$45,2,$17100,2,,
Willie Reed,MIA,$4500,14,$5000,12,$12,16,$6050,20,,
DeAndre Jordan,LAC,$7600,4,$7100,4,$25,7,$14600,5,,
Montrezl Harrell,HOU,$4600,13,$5200,11,$17,12,$5900,22,$10200,6
Chinanu Onuaku,HOU,$3500,22,$3000,23,$10,17,$5000,23,$6000,13
Lucas Nogueira,TOR,$3600,21,$3400,17,$10,17,$7250,18,$6600,10
Jonas Valanciunas,TOR,$5300,11,$5400,10,$18,10,$12350,10,$10600,5
Rudy Gobert,UTA,$7300,5,$6600,8,$29,5,$13850,8,$12300,4
Jeff Withey,UTA,$3500,22,$3000,23,$10,17,$5000,23,$6000,13
Marc Gasol,MEM,$8100,3,$7000,5,$33,4,$14150,7,$13300,2
Tristan Thompson,CLE,$4900,12,$5000,12,$18,10,$10250,12,$9800,7
Tyson Chandler,PHO,$5400,10,$4900,14,$15,13,$9050,14,$9700,8
Alan Williams,PHO,$3500,22,$3000,23,$10,17,$5000,23,$6000,13
Zaza Pachulia,GSW,$3800,16,$3400,17,$10,17,$7800,16,$6600,10
Anderson Varejao,GSW,$3500,22,$3000,23,$10,17,$5000,23,$6000,13
DeMarcus Cousins,SAC,$10800,1,$10800,1,$56,1,$22000,1,$19200,1
Kosta Koufos,SAC,$3800,16,$3200,21,$10,17,$5950,21,$6300,12
Bismack Biyombo,ORL,$3800,16,$3500,16,$13,15,$9600,13,$7000,9
Nikola Vucevic,ORL,$6800,8,$6800,7,$24,9,$14300,6,$12700,3
Timofey Mozgov,LAL,$3500,22,$3100,22,$10,17,$7750,17,$6000,13
