Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jahlil Okafor,PHI,$4600,8,$4400,8,$12,8,$9950,7,$8700,8
Nikola Vucevic,ORL,$7400,3,$7700,1,$26,3,$15650,1,$14300,1
Bismack Biyombo,ORL,$3500,12,$3000,12,$10,9,$8600,9,$6000,10
Clint Capela,HOU,$5200,7,$6000,5,$17,6,$12050,4,$11900,5
Nene Hilario,HOU,$4400,9,$3100,10,$10,9,$8150,10,$6000,10
Mike Tobey,CHA,$3500,12,$3000,12,$10,9,$5000,13,$6000,10
Miles Plumlee,CHA,$3500,12,$3000,12,$10,9,$5050,12,$6000,10
Tristan Thompson,CLE,$5600,6,$4900,7,$14,7,$10200,6,$9700,7
Steven Adams,OKC,$6100,5,$5800,6,$21,5,$9900,8,$11500,6
Joffrey Lauvergne,OKC,$3600,11,$3200,9,$10,9,$7300,11,$6300,9
Rudy Gobert,UTA,$8000,1,$6700,3,$31,1,$15050,3,$12600,4
Jeff Withey,UTA,$3500,12,$3000,12,$10,9,$5000,13,$6000,10
Salah Mejri,DAL,$3700,10,$3100,10,$10,9,$5000,13,$6000,10
Al Horford,BOS,$7600,2,$7200,2,$27,2,$15250,2,$13600,2
Tyler Zeller,BOS,$3500,12,$3000,12,$10,9,$5000,13,$6000,10
Mason Plumlee,POR,$6800,4,$6400,4,$23,4,$11700,5,$12700,3
