Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Brook Lopez,BKN,$6700,5,$6400,9,$27,7,$14850,6,,
Justin Hamilton,BKN,$3700,19,$3300,27,$10,18,$6300,25,,
Dwight Howard,ATL,$7200,3,$7600,5,$25,8,$14850,6,,
Alex Len,PHO,$5000,11,$4800,17,$10,18,$8850,18,,
Alan Williams,PHO,$5400,9,$5400,11,$20,10,$10950,13,,
Cody Zeller,CHA,$5300,10,$5100,15,$14,16,$10100,15,,
Miles Plumlee,CHA,$3500,21,$3000,28,$10,18,$5000,29,,
Kosta Koufos,SAC,$4100,16,$3700,24,$10,18,$7250,22,,
Georgios Papagiannis,SAC,$3500,21,$3700,24,$10,18,$5000,29,,
DeAndre Jordan,LAC,$7900,2,$6600,8,$29,6,$15400,5,,
Robin Lopez,CHI,$4700,15,$4800,17,$10,18,$9500,16,,
Joffrey Lauvergne,CHI,$3600,20,$3400,26,$10,18,$7300,21,,
Thon Maker,MIL,$3500,21,$3000,28,$10,18,$5000,29,,
Greg Monroe,MIL,$5900,7,$5300,12,$18,12,$11250,12,,
Steven Adams,OKC,$4900,13,$5000,16,$17,13,$10950,13,,
Clint Capela,HOU,$5700,8,$5200,14,$17,13,$11400,11,,
Nene Hilario,HOU,$4800,14,$4000,21,$10,18,$7850,20,,
Hassan Whiteside,MIA,$8800,1,$8200,3,$37,3,$17300,3,$15100,3
Willie Reed,MIA,$4100,16,$4700,20,$10,18,$6350,24,$9200,10
Al Horford,BOS,$7000,4,$6900,7,$25,8,$12400,10,$13000,6
Tyler Zeller,BOS,$3500,21,$3000,28,$10,18,$5000,29,$6000,13
Jahlil Okafor,PHI,$5000,11,$4800,17,$12,17,$8950,17,$9500,9
Shawn Long,PHI,$4000,18,$3800,23,$10,18,$5000,29,$7400,12
Myles Turner,IND,$6500,6,$6400,9,$20,10,$14700,8,$12700,7
Rakeem Christmas,IND,$3500,21,$3000,28,$10,18,$5000,29,$6000,13
Marc Gasol,MEM,,,$7100,6,$30,4,$15750,4,$13400,5
Zaza Pachulia,GSW,,,$4000,21,$10,18,$8050,19,$7800,11
JaVale McGee,GSW,,,$3000,28,$10,18,$5000,29,$6000,13
DeMarcus Cousins,NOP,,,$10100,1,$50,1,$20250,1,$18000,2
Alexis Ajinca,NOP,,,$3000,28,$10,18,$5050,28,$6000,13
Nikola Jokic,DEN,,,$9800,2,$48,2,$19550,2,$18100,1
Roy Hibbert,DEN,,,$3000,28,$10,18,$6250,26,$6000,13
Jusuf Nurkic,POR,,,$7700,4,$30,4,$13500,9,$14200,4
Ivica Zubac,LAL,,,$5300,12,$15,15,$7250,22,$10500,8
Tarik Black,LAL,,,$3000,28,$10,18,$5350,27,$6000,13
