Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Tyson Chandler,PHO,$4700,10,$4700,10,$15,11,$9500,11,$9200,10
Alan Williams,PHO,$4200,12,$3900,12,$10,12,$5000,17,$7700,12
Marcin Gortat,WAS,$6600,6,$6100,8,$25,8,$12450,7,$12000,8
Hassan Whiteside,MIA,$9100,1,$9300,1,$43,1,$20050,1,$17200,1
Joel Embiid,PHI,$5700,8,$6400,6,$26,7,$12050,9,$12700,4
Jahlil Okafor,PHI,$4400,11,$4400,11,$18,9,$9600,10,$8700,11
Zaza Pachulia,GSW,$3800,13,$3400,14,$10,12,$8200,12,$6700,14
Anderson Varejao,GSW,$3500,16,$3000,18,$10,12,$5000,17,$6000,16
Myles Turner,IND,$6200,7,$6500,4,$27,6,$14200,4,$12400,6
Al Jefferson,IND,$3500,16,$3400,14,$10,12,$7300,14,$6600,15
Marc Gasol,MEM,$6700,5,$6400,6,$31,4,$13400,5,$12700,4
Roy Hibbert,CHA,$3500,16,$3100,16,$10,12,$7000,15,$6000,16
Spencer Hawes,CHA,$3700,14,$3900,12,$10,12,$5100,16,$7700,12
Clint Capela,HOU,$5500,9,$5900,9,$18,9,$12350,8,$11600,9
Nene Hilario,HOU,$3600,15,$3100,16,$10,12,$7600,13,$6000,16
Andre Drummond,DET,$8100,2,$7800,3,$34,3,$16000,3,$14400,3
Boban Marjanovic,DET,$3500,16,$3000,18,$10,12,$5000,17,$6000,16
Al Horford,BOS,$7000,4,$6500,4,$31,4,$13400,5,$12300,7
Tyler Zeller,BOS,$3500,16,$3000,18,$10,12,$5000,17,$6000,16
Karl-Anthony Towns,MIN,$8000,3,$8000,2,$42,2,$18300,2,$14700,2
