Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Cody Zeller,CHA,$4800,7,$4000,8,$14,8,$8650,8,,
Spencer Hawes,CHA,$3900,10,$3800,11,$10,10,$5050,14,,
Tristan Thompson,CLE,$4500,8,$4600,7,$16,6,$10450,6,,
Chris Andersen,CLE,$3500,13,$3000,14,$10,10,$5000,16,,
Timofey Mozgov,LAL,$3700,11,$3500,12,$10,10,$8050,11,$6900,9
Tarik Black,LAL,$3500,13,$3000,14,$10,10,$5050,14,$6000,11
Karl-Anthony Towns,MIN,$8600,1,$8300,1,$44,1,$19250,1,$15200,1
Cole Aldrich,MIN,$3500,13,$3900,10,$10,10,$7800,12,$7700,8
Nikola Vucevic,ORL,$7100,2,$6100,2,$30,2,$12500,3,$12000,2
Bismack Biyombo,ORL,$4200,9,$4000,8,$12,9,$8200,9,$7800,7
Steven Adams,OKC,$5100,6,$5300,4,$21,4,$11450,4,$10500,4
Joffrey Lauvergne,OKC,$3500,13,$3000,14,$10,10,$7300,13,$6000,11
Alex Len,PHO,$5700,3,$4700,6,$16,6,$10850,5,$9200,6
Alan Williams,PHO,$3500,13,$3000,14,$10,10,$5000,16,$6000,11
Zaza Pachulia,GSW,$3600,12,$3400,13,$10,10,$8200,9,$6700,10
Anderson Varejao,GSW,$3500,13,$3000,14,$10,10,$5000,16,$6000,11
Jusuf Nurkic,DEN,$5500,4,$5600,3,$22,3,$12700,2,$11100,3
Mason Plumlee,POR,$5200,5,$5200,5,$21,4,$9600,7,$10200,5
