Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Brook Lopez,BKN,$7100,5,$7000,4,$29,4,$14200,4,$13300,4
Justin Hamilton,BKN,$3500,12,$3000,14,$10,11,$6000,13,$6000,13
Andre Drummond,DET,$7500,3,$8000,2,$30,2,$16350,2,$14700,2
Aron Baynes,DET,$3500,12,$3500,12,$10,11,$5150,14,$7000,12
Ivica Zubac,LAL,$4400,11,$5000,7,$15,8,$6800,12,$9900,7
Tarik Black,LAL,$3500,12,$3000,14,$10,11,$5000,15,$6000,13
Karl-Anthony Towns,MIN,$10600,1,$10900,1,$50,1,$21700,1,$19500,1
Cole Aldrich,MIN,$3500,12,$3000,14,$10,11,$5000,15,$6000,13
Tristan Thompson,CLE,$4900,9,$4400,11,$14,9,$11400,7,$8700,11
Robin Lopez,CHI,$4800,10,$4700,9,$10,11,$8350,10,$9200,9
Joffrey Lauvergne,CHI,$3500,12,$3100,13,$10,11,$7300,11,$6000,13
DeAndre Jordan,LAC,$7900,2,$6900,5,$29,4,$15050,3,$12900,5
Alex Len,PHO,$5000,8,$4700,9,$11,10,$8800,9,$9200,9
Alan Williams,PHO,$5200,7,$5000,7,$20,6,$10900,8,$9900,7
Clint Capela,HOU,$5600,6,$5600,6,$17,7,$12800,6,$11200,6
Chinanu Onuaku,HOU,$3500,12,$3000,14,$10,11,$5000,15,$6000,13
Jusuf Nurkic,POR,$7500,3,$8000,2,$30,2,$12900,5,$14700,2
