Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Marcin Gortat,WAS,$6800,8,$6400,7,$23,9,$14300,6,$12700,6
Ian Mahinmi,WAS,$3500,24,$3000,27,$10,17,$5800,23,$6000,27
Andrew Bogut,PHI,$4000,18,$3000,27,$10,17,,,$6000,27
Jahlil Okafor,PHI,$4500,16,$5200,13,$10,17,$9250,16,$10200,13
Marc Gasol,MEM,$8500,3,$7700,3,$34,3,$15500,3,$14200,3
Brandan Wright,MEM,$3500,24,$3000,27,$10,17,$5750,24,$6000,27
Myles Turner,IND,$6400,10,$5500,10,$22,11,$12350,10,$10900,10
Rakeem Christmas,IND,$3500,24,$3000,27,$10,17,$5000,28,$6000,27
Al Horford,BOS,$6300,11,$6400,7,$27,5,$12200,11,$12600,8
Tyler Zeller,BOS,$3500,24,$3000,27,$10,17,$5000,28,$6000,27
Jonas Valanciunas,TOR,$5800,13,$5200,13,$18,13,$12450,9,$10200,13
Lucas Nogueira,TOR,$3600,22,$3400,24,$10,17,$6950,19,$6600,25
Hassan Whiteside,MIA,$9000,2,$8000,2,$37,2,$17800,2,$14700,2
Willie Reed,MIA,$3500,24,$4000,18,$10,17,$6400,21,$7800,18
Dwight Howard,ATL,$7200,7,$6800,6,$25,7,$13850,7,$12700,6
Salah Mejri,DAL,$3900,19,$3200,26,$10,17,$5300,27,$6300,26
Karl-Anthony Towns,MIN,$10400,1,$10500,1,$47,1,$19650,1,$18900,1
Cole Aldrich,MIN,$3500,24,$3000,27,$10,17,$5000,28,$6000,27
Tyson Chandler,PHO,$5200,14,$5000,15,$19,12,$10300,13,$9800,15
Alan Williams,PHO,$3500,24,$3600,21,$10,17,$5000,28,$7100,21
Robin Lopez,CHI,$4900,15,$4700,17,$11,16,$10000,15,$9200,17
Cristiano Da Silva Felicio,CHI,$3500,24,$3600,21,$10,17,$5650,25,$7000,22
Tarik Black,LAL,$3800,20,$3700,19,$10,17,$5550,26,$7400,19
Ivica Zubac,LAL,$3600,22,$3600,21,$10,17,$6250,22,$7000,22
Rudy Gobert,UTA,$7600,5,$7100,4,$30,4,$14900,4,$13300,4
Jeff Withey,UTA,$3500,24,$3000,27,$10,17,$5000,28,$6000,27
John Henson,MIL,$3700,21,$3700,19,$10,17,$7650,18,$7300,20
Greg Monroe,MIL,$6700,9,$5500,10,$18,13,$10250,14,$10800,11
Brook Lopez,BKN,$7700,4,$6900,5,$27,5,$14750,5,$12900,5
Justin Hamilton,BKN,$3500,24,$3400,24,$10,17,$6550,20,$6700,24
Mason Plumlee,DEN,$5900,12,$5300,12,$23,9,$11450,12,$10500,12
Dewayne Dedmon,SAS,$4400,17,$4800,16,$12,15,$8400,17,$9500,16
Joel Anthony,SAS,$3500,24,$3000,27,$10,17,$5000,28,$6000,27
DeAndre Jordan,LAC,$7600,5,$6000,9,$25,7,$13450,8,$11900,9
Diamond Stone,LAC,$3500,24,$3000,27,$10,17,$5000,28,$6000,27
