Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Joakim Noah,NYK,$4600,8,$4400,8,$17,8,$10800,7,$8800,8
Kyle O'Quinn,NYK,$3500,11,$3800,11,$11,10,$6400,14,$7400,11
Cody Zeller,CHA,$4500,9,$4000,9,$14,9,$9800,9,$7800,9
Roy Hibbert,CHA,$3500,11,$3000,15,$10,11,$7350,12,$6000,15
Pau Gasol,SAS,$6200,5,$5400,6,$25,5,$12950,5,$10600,6
Marcin Gortat,WAS,$6200,5,$5500,5,$25,5,$11250,6,$10900,5
Marc Gasol,MEM,$7100,4,$6900,4,$29,4,$13250,4,$13000,4
Hassan Whiteside,MIA,$8900,1,$8600,1,$45,1,$16650,2,$16000,1
Willie Reed,MIA,$3500,11,$3600,13,$10,11,$5650,15,$7000,13
Andre Drummond,DET,$8400,3,$7500,3,$34,3,$15050,3,$13800,3
Aron Baynes,DET,$3500,11,$3800,11,$10,11,$5000,16,$7400,11
Steven Adams,OKC,$4800,7,$5000,7,$21,7,$10800,7,$9900,7
Joffrey Lauvergne,OKC,$3500,11,$3000,15,$10,11,$7300,13,$6000,15
Karl-Anthony Towns,MIN,$8800,2,$8400,2,$41,2,$18600,1,$15500,2
Cole Aldrich,MIN,$3500,11,$3900,10,$10,11,$7500,11,$7700,10
Zaza Pachulia,GSW,$3800,10,$3200,14,$10,11,$8100,10,$6300,14
Anderson Varejao,GSW,$3500,11,$3000,15,$10,11,$5000,16,$6000,15
