Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Brook Lopez,BKN,$7500,3,$6700,5,$27,4,$14500,4,$12600,5
Justin Hamilton,BKN,$3500,16,$3500,15,$10,13,$6050,20,$7000,14
Myles Turner,IND,$6700,5,$6800,4,$27,4,$14550,3,$12700,4
Al Jefferson,IND,$3600,14,$3300,20,$10,13,$7300,14,$6400,20
Rudy Gobert,UTA,$7400,4,$7300,3,$31,1,$14300,5,$13700,3
Jeff Withey,UTA,$3500,16,$3000,22,$10,13,$5000,26,$6000,22
Jonas Valanciunas,TOR,$5100,9,$4500,11,$18,9,$11050,9,$8800,11
Lucas Nogueira,TOR,$3500,16,$3500,15,$10,13,$6450,17,$7000,14
Roy Hibbert,CHA,$3500,16,$3000,22,$10,13,$6400,18,$6000,22
Spencer Hawes,CHA,$3500,16,$3700,13,$10,13,$5200,25,$7300,13
Andre Drummond,DET,$7900,1,$7800,1,$29,3,$16250,1,$14400,1
Aron Baynes,DET,$3500,16,$3800,12,$10,13,$5000,26,$7400,12
Steven Adams,OKC,$5600,8,$5600,8,$19,8,$11200,8,$11100,8
Joffrey Lauvergne,OKC,$3500,16,$3000,22,$10,13,$7300,14,$6000,22
Montrezl Harrell,HOU,$4700,11,$5500,9,$17,10,$5900,22,$10900,9
Nene Hilario,HOU,$3500,16,$3500,15,$10,13,$6350,19,$6900,18
Dwight Howard,ATL,$7700,2,$7500,2,$31,1,$15650,2,$13800,2
Alexis Ajinca,NOP,$3500,16,$3000,22,$10,13,$5450,23,$6000,22
Omer Asik,NOP,$3500,16,$3000,22,$10,13,$5000,26,$6000,22
Tyson Chandler,PHO,$5000,10,$4800,10,$15,11,$10400,10,$9400,10
Alan Williams,PHO,$3500,16,$3000,22,$10,13,$5000,26,$6000,22
Andrew Bogut,DAL,$4000,13,$3400,19,$13,12,$9750,11,$6700,19
Salah Mejri,DAL,$3500,16,$3000,22,$10,13,$5350,24,$6000,22
Timofey Mozgov,LAL,$3600,14,$3300,20,$10,13,$8000,13,$6400,20
Tarik Black,LAL,$3500,16,$3000,22,$10,13,$6000,21,$6000,22
Mason Plumlee,POR,$6300,7,$5900,6,$21,6,$12150,7,$11600,6
Pau Gasol,SAS,$6400,6,$5900,6,$21,6,$12700,6,$11600,6
Dewayne Dedmon,SAS,$3500,16,$3500,15,$10,13,$6550,16,$7000,14
Jusuf Nurkic,DEN,$4100,12,$3600,14,$10,13,$9100,12,$7000,14
