Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dwight Howard,ATL,$8300,2,$7700,2,$31,3,$14200,3,$14200,2
Marcin Gortat,WAS,$6000,9,$5900,8,$27,8,$11100,10,$11600,8
Hassan Whiteside,MIA,$8400,1,$8400,1,$41,1,$16950,1,$15500,1
Willie Reed,MIA,$3500,21,$3600,20,$10,18,$6600,18,$7000,20
Jonas Valanciunas,TOR,$6200,8,$6500,7,$30,5,$14000,5,$12300,6
Jakob Poeltl,TOR,$3500,21,$3000,23,$10,18,$5000,27,$6000,23
Cody Zeller,CHA,$4700,12,$4300,13,$10,18,$10400,12,$8500,13
Spencer Hawes,CHA,$3700,19,$3600,20,$10,18,$5100,26,$7000,20
Brook Lopez,BKN,$7300,3,$6700,4,$33,2,$14350,2,$12600,4
Justin Hamilton,BKN,$4600,14,$3700,18,$13,16,$5150,25,$7300,18
DeAndre Jordan,LAC,$7300,3,$7000,3,$31,3,$14200,3,$13300,3
Diamond Stone,LAC,$3500,21,$3000,23,$10,18,$5000,27,$6000,23
Marc Gasol,MEM,$7000,5,$6700,4,$29,6,$13250,6,$12600,4
Tyson Chandler,PHO,$4500,15,$4400,12,$15,14,$10100,13,$8700,12
Alex Len,PHO,$4900,11,$4000,15,$16,13,$11800,9,$7800,15
Alexis Ajinca,NOP,$3500,21,$3000,23,$10,18,$5000,27,$6000,23
Omer Asik,NOP,$3500,21,$3000,23,$10,18,$5450,22,$6000,23
Joakim Noah,NYK,$4200,16,$4500,11,$19,11,$5200,24,$8800,11
Kyle O'Quinn,NYK,$3500,21,$3000,23,$10,18,$7050,17,$6000,23
Robin Lopez,CHI,$4700,12,$4100,14,$19,11,$9900,14,$8100,14
Cristiano Da Silva Felicio,CHI,$3500,21,$3000,23,$10,18,$5950,20,$6000,23
Mason Plumlee,POR,$5000,10,$4900,10,$21,10,$9800,15,$9800,10
Andrew Bogut,DAL,$4200,16,$3800,17,$15,14,$11000,11,$7400,17
Salah Mejri,DAL,$3500,21,$3000,23,$10,18,$5550,21,$6000,23
Pau Gasol,SAS,$6400,7,$5600,9,$29,6,$12050,8,$11200,9
Dewayne Dedmon,SAS,$3700,19,$3700,18,$10,18,$6550,19,$7300,18
Rudy Gobert,UTA,$6800,6,$6600,6,$25,9,$12100,7,$12300,6
Jeff Withey,UTA,$3500,21,$3000,23,$10,18,$5000,27,$6000,23
Zaza Pachulia,GSW,$3900,18,$3900,16,$12,17,$9150,16,$7700,16
Anderson Varejao,GSW,$3500,21,$3000,23,$10,18,$5000,27,$6000,23
Ivica Zubac,LAL,$3500,21,$3000,23,$10,18,$5000,27,$6000,23
Tarik Black,LAL,$3500,21,$3300,22,$10,18,$5250,23,$6400,22
