Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Marcin Gortat,WAS,$5700,8,$5800,8,$21,8,$12400,8,$11600,8
Cody Zeller,CHA,$5000,10,$5000,9,$16,11,$9750,12,$9800,10
Roy Hibbert,CHA,$3500,23,$3000,19,$10,13,$6550,19,$6000,19
Zaza Pachulia,GSW,$4200,13,$3800,14,$10,13,$7600,14,$7400,14
Anderson Varejao,GSW,$3500,23,$3000,19,$10,13,$5000,24,$6000,19
Hassan Whiteside,MIA,$8500,2,$7700,2,$43,2,$17450,2,$14300,2
Willie Reed,MIA,$3800,16,$3900,13,$10,13,$6250,20,$7700,13
DeMarcus Cousins,SAC,$10900,1,$10500,1,$52,1,$21050,1,$18800,1
Kosta Koufos,SAC,$3600,21,$3000,19,$10,13,$5700,21,$6000,19
Andre Drummond,DET,$7700,4,$7100,4,$32,3,$16600,3,$13300,4
Aron Baynes,DET,$3500,23,$3700,15,$10,13,$5000,24,$7300,15
Dewayne Dedmon,SAS,$3700,18,$3500,16,$10,13,$7150,16,$6900,16
Brook Lopez,BKN,$7600,5,$6500,7,$25,7,$13150,7,$12400,6
Justin Hamilton,BKN,$3800,16,$3400,18,$10,13,$5700,21,$6700,18
Dwight Howard,ATL,$6900,6,$7000,5,$29,4,$14250,4,$13200,5
Clint Capela,HOU,$4800,12,$4000,12,$17,10,$11700,9,$7800,12
Nene Hilario,HOU,$3700,18,$3000,19,$10,13,$6950,18,$6000,19
John Henson,MIL,$3600,21,$3500,16,$10,13,$8450,13,$6900,16
Miles Plumlee,MIL,$3500,23,$3000,19,$10,13,$5000,24,$6000,19
Tristan Thompson,CLE,$4900,11,$4500,11,$14,12,$11050,10,$8800,11
Alexis Ajinca,NOP,$3500,23,$3000,19,$10,13,$5000,24,$6000,19
Omer Asik,NOP,$3500,23,$3000,19,$10,13,$5000,24,$6000,19
Guillermo Hernangomez,NYK,$4200,13,$3000,19,$10,13,$5600,23,$6000,19
Marshall Plumlee,NYK,$3500,23,$3000,19,$10,13,$5000,24,$6000,19
Myles Turner,IND,$6300,7,$6600,6,$28,6,$13900,6,$12300,7
Al Jefferson,IND,$3900,15,$3000,19,$10,13,$7050,17,$6000,19
Steven Adams,OKC,$5500,9,$5000,9,$19,9,$10100,11,$9900,9
Joffrey Lauvergne,OKC,$3700,18,$3000,19,$10,13,$7300,15,$6000,19
Rudy Gobert,UTA,$8100,3,$7300,3,$29,4,$14050,5,$13700,3
Jeff Withey,UTA,$3500,23,$3000,19,$10,13,$5000,24,$6000,19
