Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dwight Howard,ATL,$8200,3,$7800,3,$33,3,$12950,5,$14300,3
Tristan Thompson,CLE,$4800,8,$5100,7,$16,8,$11100,8,$10100,7
Chris Andersen,CLE,$3500,16,$3000,17,$10,13,$5000,19,$6000,17
Karl-Anthony Towns,MIN,$8700,2,$8500,2,$44,2,$19100,2,$15600,2
Cole Aldrich,MIN,$3500,16,$3900,12,$10,13,$8050,13,$7700,12
Brook Lopez,BKN,$6900,5,$6500,5,$31,4,$13650,3,$12400,6
Justin Hamilton,BKN,$4500,11,$3700,13,$13,12,$5400,17,$7300,14
Jusuf Nurkic,DEN,$5800,6,$6300,6,$20,7,$11600,6,$12500,5
Marc Gasol,MEM,$7100,4,$7000,4,$29,5,$13100,4,$13300,4
Tyson Chandler,PHO,$4800,8,$5000,8,$15,10,$10100,10,$9800,8
Alex Len,PHO,$4800,8,$4000,11,$16,8,$11150,7,$7800,11
Mason Plumlee,POR,$5200,7,$5000,8,$21,6,$9850,11,$9800,8
Alexis Ajinca,NOP,$3500,16,$3000,17,$10,13,$5000,19,$6000,17
Omer Asik,NOP,$3600,14,$3000,17,$10,13,$5650,14,$6000,17
DeMarcus Cousins,SAC,$9500,1,$10400,1,$52,1,$21550,1,$18600,1
Kosta Koufos,SAC,$3600,14,$3300,15,$10,13,$5550,16,$6400,15
Andrew Bogut,DAL,$4500,11,$4200,10,$15,10,$11000,9,$8300,10
Salah Mejri,DAL,$3500,16,$3000,17,$10,13,$5650,14,$6000,17
Timofey Mozgov,LAL,$3900,13,$3700,13,$10,13,$8700,12,$7400,13
Tarik Black,LAL,$3500,16,$3200,16,$10,13,$5250,18,$6300,16
