Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Steven Adams,OKC,$5400,6,$5100,6,$19,6,$11100,7,$10100,7
Joffrey Lauvergne,OKC,$3500,19,$3000,20,$10,16,$7300,17,$6000,19
John Henson,MIL,$3800,15,$3800,14,$11,13,$7950,15,$7400,14
Miles Plumlee,MIL,$3500,19,$3000,20,$10,16,$5000,23,$6000,19
Alexis Ajinca,NOP,$3500,19,$3000,20,$10,16,$5000,23,$6000,19
Omer Asik,NOP,$3500,19,$3000,20,$10,16,$5000,23,$6000,19
Tristan Thompson,CLE,$4700,9,$4700,9,$18,7,$11150,6,$9200,9
Bismack Biyombo,ORL,$4500,11,$4300,13,$15,10,$9150,13,$8400,13
Nikola Vucevic,ORL,$6700,4,$6200,4,$26,4,$13350,3,$12300,4
Joakim Noah,NYK,$4500,11,$4800,8,$11,13,$10100,11,$9400,8
Kyle O'Quinn,NYK,$4200,14,$3600,15,$11,13,$8150,14,$7100,15
Rudy Gobert,UTA,$7700,1,$7400,1,$31,1,$15450,1,$14000,1
Jeff Withey,UTA,$3500,19,$3000,20,$10,16,$5000,23,$6000,19
Brook Lopez,BKN,$7000,3,$6100,5,$29,2,$13250,4,$12000,5
Justin Hamilton,BKN,$3500,19,$3500,17,$10,16,$5500,22,$7000,16
Marcin Gortat,WAS,$6600,5,$6400,3,$25,5,$12500,5,$12600,3
Nene Hilario,HOU,$3500,19,$3600,15,$10,16,$6750,19,$7000,16
Montrezl Harrell,HOU,$4600,10,$5100,6,$15,10,$5900,20,$10200,6
Cody Zeller,CHA,$4800,7,$4600,10,$18,7,$10150,9,$9100,10
Roy Hibbert,CHA,$3500,19,$3000,20,$10,16,$6850,18,$6000,19
Robin Lopez,CHI,$4400,13,$4600,10,$17,9,$9900,12,$9100,10
Cristiano Da Silva Felicio,CHI,$3800,15,$3000,20,$10,16,$5550,21,$6000,19
Jusuf Nurkic,DEN,$3700,17,$3100,19,$10,16,$10200,8,$6000,19
Zaza Pachulia,GSW,$3600,18,$3300,18,$10,16,$7350,16,$6400,18
Anderson Varejao,GSW,$3500,19,$3000,20,$10,16,$5000,23,$6000,19
Tyson Chandler,PHO,$4800,7,$4600,10,$15,10,$10150,9,$9100,10
Alan Williams,PHO,$3500,19,$3000,20,$10,16,$5000,23,$6000,19
DeAndre Jordan,LAC,$7300,2,$7200,2,$27,3,$14850,2,$13600,2
Diamond Stone,LAC,$3500,19,$3000,20,$10,16,$5000,23,$6000,19
