Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Alex Len,PHO,$5100,10,$4500,12,$10,12,$9100,11,$8800,12
Alan Williams,PHO,$5700,8,$5700,6,$20,6,$11300,7,$11200,6
Brook Lopez,BKN,$7200,5,$6900,4,$27,3,$14550,3,$13000,4
Justin Hamilton,BKN,$3500,14,$3000,15,$10,12,$6100,14,$6000,15
Jonas Valanciunas,TOR,$5300,9,$5200,7,$16,10,$10700,9,$10200,7
Jakob Poeltl,TOR,$3500,14,$3000,15,$10,12,$5000,17,$6000,15
Hassan Whiteside,MIA,$8900,1,$8300,1,$39,1,$16450,1,$15300,1
Willie Reed,MIA,$3600,13,$4700,9,$10,12,$6050,15,$9200,9
DeAndre Jordan,LAC,$7700,2,$6700,5,$27,3,$15250,2,$12600,5
Salah Mejri,DAL,$3500,14,$3000,15,$10,12,$5000,17,$6000,15
Nerlens Noel,DAL,$5800,6,$4600,11,$18,8,$11200,8,$9100,11
Marc Gasol,MEM,$7700,2,$7000,3,$30,2,$13900,4,$13300,3
Brandan Wright,MEM,$3500,14,$3000,15,$10,12,$5350,16,$6000,15
Dewayne Dedmon,SAS,$3500,14,$3200,14,$10,12,$7000,13,$6300,14
Pau Gasol,SAS,$5800,6,$5000,8,$19,7,$11750,6,$9800,8
Guillermo Hernangomez,NYK,$5100,10,$4700,9,$18,8,$9950,10,$9200,9
Kyle O'Quinn,NYK,$4500,12,$3700,13,$11,11,$8050,12,$7400,13
Jusuf Nurkic,POR,$7600,4,$7600,2,$27,3,$12600,5,$13900,2
