Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jusuf Nurkic,DEN,$4300,20,$4100,20,$18,15,$12650,10,$8100,20
Joel Embiid,PHI,$6400,6,$6900,4,$29,3,$12300,11,$13000,4
Jahlil Okafor,PHI,$4700,15,$5300,11,$14,18,$9800,19,$10500,11
Marcin Gortat,WAS,$6400,6,$5900,9,$23,9,$12900,9,$11600,9
Brook Lopez,BKN,$7200,4,$6400,7,$27,5,$14250,3,$12600,5
Justin Hamilton,BKN,$3500,26,$3800,22,$10,21,$6550,25,$7400,22
Steven Adams,OKC,$4700,15,$4900,15,$19,14,$11250,13,$9800,15
Joffrey Lauvergne,OKC,$3500,26,$3000,28,$10,21,$7300,23,$6000,28
Dwight Howard,ATL,$7600,1,$7100,2,$31,1,$13400,6,$13300,2
Tristan Thompson,CLE,$4800,14,$4800,16,$18,15,$10100,17,$9400,16
Chris Andersen,CLE,$3500,26,$3000,28,$10,21,$5000,33,$6000,28
Jonas Valanciunas,TOR,$5300,12,$5200,13,$24,8,$11900,12,$10200,13
Lucas Nogueira,TOR,$3900,21,$3900,21,$10,21,$6000,26,$7700,21
Al Horford,BOS,$7500,2,$6700,5,$31,1,$13950,5,$12600,5
Tyler Zeller,BOS,$3500,26,$3000,28,$10,21,$5000,33,$6000,28
Clint Capela,HOU,$5700,11,$5700,10,$23,9,$12950,7,$11200,10
Nene Hilario,HOU,$3500,26,$3000,28,$10,21,$7700,21,$6000,28
Mason Plumlee,POR,$6000,10,$6000,8,$23,9,$10650,14,$11900,8
Robin Lopez,CHI,$5100,13,$5200,13,$21,12,$10600,15,$10200,13
Cristiano Da Silva Felicio,CHI,$3500,26,$3000,28,$10,21,$5500,28,$6000,28
Marc Gasol,MEM,$7300,3,$7600,1,$29,3,$14700,1,$14000,1
Omer Asik,NOP,$3600,23,$3000,28,$10,21,$5200,31,$6000,28
Alexis Ajinca,NOP,$3500,26,$3000,28,$10,21,$5000,33,$6000,28
Pau Gasol,SAS,$6100,9,$5300,11,$21,12,$12950,7,$10500,11
Dewayne Dedmon,SAS,$3600,23,$3600,23,$10,21,$6900,24,$7000,23
John Henson,MIL,$4700,15,$4700,17,$12,20,$5950,27,$9200,17
Miles Plumlee,MIL,$3500,26,$3000,28,$10,21,$5450,29,$6000,28
Cody Zeller,CHA,$4700,15,$4400,18,$16,17,$10100,17,$8800,18
Spencer Hawes,CHA,$3700,22,$3300,25,$10,21,$5450,29,$6400,25
Andrew Bogut,DAL,$4700,15,$4300,19,$13,19,$10450,16,$8400,19
Salah Mejri,DAL,$3500,26,$3600,23,$10,21,$5100,32,$7000,23
Myles Turner,IND,$6400,6,$7000,3,$27,5,$14350,2,$13200,3
Rakeem Christmas,IND,$3500,26,$3000,28,$10,21,$5000,33,$6000,28
Zaza Pachulia,GSW,$3500,26,$3300,25,$10,21,$8150,20,$6400,25
Anderson Varejao,GSW,$3500,26,$3000,28,$10,21,$5000,33,$6000,28
Rudy Gobert,UTA,$6900,5,$6500,6,$27,5,$14200,4,$12300,7
Jeff Withey,UTA,$3500,26,$3000,28,$10,21,$5000,33,$6000,28
Timofey Mozgov,LAL,$3600,23,$3200,27,$10,21,$7350,22,$6300,27
Tarik Black,LAL,$3500,26,$3000,28,$10,21,$5000,33,$6000,28
