Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
DeMarcus Cousins,SAC,$10900,1,$10800,1,$50,1,$22950,1,$19200,1
Kosta Koufos,SAC,$3500,25,$3000,30,$10,21,$5700,28,$6000,30
Joel Embiid,PHI,$6200,9,$6500,9,$26,8,$12850,11,$12400,8
Jahlil Okafor,PHI,$4400,19,$4900,16,$16,17,$10100,17,$9800,16
Marc Gasol,MEM,$7000,7,$7100,6,$29,7,$13000,9,$13400,6
Jonas Valanciunas,TOR,$6100,10,$5800,10,$26,8,$12900,10,$11500,10
Lucas Nogueira,TOR,$3500,25,$4200,19,$10,21,$6100,25,$8400,19
Andre Drummond,DET,$8100,4,$7400,4,$32,6,$16250,4,$14000,4
Aron Baynes,DET,$3500,25,$3800,23,$10,21,$5150,31,$7400,23
Al Horford,BOS,$7500,6,$6600,8,$33,5,$13650,7,$12300,9
Tyler Zeller,BOS,$3600,24,$3400,26,$10,21,$5000,32,$6700,26
Marcin Gortat,WAS,$6000,12,$5800,10,$25,10,$11450,12,$11500,10
Ian Mahinmi,WAS,$3900,22,$3000,30,$10,21,$6100,25,$6000,30
Steven Adams,OKC,$4800,15,$5000,15,$19,15,$10950,14,$9900,15
Joffrey Lauvergne,OKC,$3500,25,$3000,30,$10,21,$7300,22,$6000,30
Timofey Mozgov,LAL,$3500,25,$3300,27,$10,21,$8550,21,$6400,27
Tarik Black,LAL,$3700,23,$3200,28,$10,21,$5650,29,$6300,28
Robin Lopez,CHI,$5000,14,$5500,13,$21,13,$10700,15,$10900,13
Cristiano Da Silva Felicio,CHI,$3500,25,$3000,30,$10,21,$5550,30,$6000,30
Joakim Noah,NYK,$4300,20,$4000,21,$15,18,$10300,16,$7800,21
Kyle O'Quinn,NYK,$3500,25,$3600,24,$10,21,$6250,24,$7000,24
Karl-Anthony Towns,MIN,$8800,2,$8300,3,$41,3,$18050,2,$15200,3
Cole Aldrich,MIN,$3500,25,$3900,22,$10,21,$7200,23,$7700,22
Pau Gasol,SAS,$6100,10,$5300,14,$25,10,$13100,8,$10500,14
Andrew Bogut,DAL,$4500,18,$4200,19,$13,20,$9300,20,$8400,19
Salah Mejri,DAL,$3500,25,$3000,30,$10,21,$5000,32,$6000,30
Hassan Whiteside,MIA,$8700,3,$8800,2,$43,2,$17200,3,$16300,2
Willie Reed,MIA,$3500,25,$3600,24,$10,21,$5900,27,$7000,24
Jusuf Nurkic,DEN,$4600,17,$4600,17,$18,16,$11250,13,$9100,17
Dwight Howard,ATL,$7900,5,$7200,5,$35,4,$14550,6,$13600,5
Alan Williams,PHO,$4000,21,$3200,28,$10,21,$5000,32,$6300,28
Tyson Chandler,PHO,$4800,15,$4500,18,$15,18,$9850,19,$8800,18
Myles Turner,IND,$6400,8,$6800,7,$25,10,$14650,5,$12700,7
Rakeem Christmas,IND,$3500,25,$3000,30,$10,21,$5000,32,$6000,30
Mason Plumlee,POR,$5800,13,$5800,10,$21,13,$10100,17,$11500,10
