Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Myles Turner,IND,$6300,9,$6300,6,$27,5,$13800,6,$12600,6
Al Jefferson,IND,$3800,21,$3300,23,$10,17,$7000,21,$6400,23
Marcin Gortat,WAS,$6000,10,$5700,9,$23,8,$12200,10,$11200,9
Cody Zeller,CHA,$5200,12,$5100,12,$16,14,$10050,13,$10100,12
Spencer Hawes,CHA,$3500,24,$3000,28,$10,17,$5500,27,$6000,26
Bismack Biyombo,ORL,$4900,13,$4400,14,$15,15,$9350,16,$8700,14
Nikola Vucevic,ORL,$6700,6,$6100,7,$26,7,$13500,7,$12000,7
Joakim Noah,NYK,$4300,16,$4000,16,$10,17,$9900,14,$7800,16
Guillermo Hernangomez,NYK,$4200,18,$3100,26,$10,17,$6000,26,$6000,26
John Henson,MIL,$4300,16,$4000,16,$11,16,$8450,18,$7800,16
Miles Plumlee,MIL,$3500,24,$3000,28,$10,17,$5000,30,$6000,26
Andre Drummond,DET,$7500,3,$7100,3,$33,3,$16100,3,$13300,3
Aron Baynes,DET,$3500,24,$3800,19,$10,17,$5000,30,$7400,19
DeAndre Jordan,LAC,$7000,5,$7000,4,$29,4,$15900,4,$13300,3
Diamond Stone,LAC,$3500,24,$3000,28,$10,17,$5000,30,$6000,26
Alexis Ajinca,NOP,$3500,24,$3000,28,$10,17,$5350,29,$6000,26
Omer Asik,NOP,$3500,24,$3000,28,$10,17,$5000,30,$6000,26
Brook Lopez,BKN,$7500,3,$6800,5,$27,5,$15250,5,$12700,5
Justin Hamilton,BKN,$3500,24,$3800,19,$10,17,$6350,24,$7400,19
Robin Lopez,CHI,$4700,14,$4800,13,$17,12,$10250,12,$9500,13
Cristiano Da Silva Felicio,CHI,$3500,24,$3000,28,$10,17,$5500,27,$6000,26
Tyson Chandler,PHO,$4400,15,$4300,15,$17,12,$9250,17,$8400,15
Alan Williams,PHO,$3500,24,$3000,28,$10,17,$5000,30,$6000,26
Pau Gasol,SAS,$6500,8,$5800,8,$21,10,$13050,8,$11500,8
Dewayne Dedmon,SAS,$3500,24,$3700,22,$10,17,$6850,22,$7400,19
Karl-Anthony Towns,MIN,$9100,2,$8700,2,$43,2,$17750,2,$16000,2
Cole Aldrich,MIN,$3500,24,$3900,18,$10,17,$6650,23,$7700,18
Jusuf Nurkic,DEN,$4000,19,$3100,26,$10,17,$9850,15,$6000,26
DeMarcus Cousins,SAC,$11000,1,$11400,1,$54,1,$22650,1,$20500,1
Kosta Koufos,SAC,$3700,22,$3300,23,$10,17,$6050,25,$6400,23
Mason Plumlee,POR,$6600,7,$5700,9,$23,8,$11750,11,$11200,9
Jonas Valanciunas,TOR,$5700,11,$5400,11,$18,11,$12750,9,$10600,11
Lucas Nogueira,TOR,$3900,20,$3800,19,$10,17,$7550,19,$7400,19
Zaza Pachulia,GSW,$3700,22,$3300,23,$10,17,$7300,20,$6400,23
Anderson Varejao,GSW,$3500,24,$3000,28,$10,17,$5000,30,$6000,26
