Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Cody Zeller,CHA,$5000,7,$4900,4,$14,5,$10350,7,$9700,4
Miles Plumlee,CHA,$3500,12,$3000,13,$10,11,$5000,13,$6000,13
Dwight Howard,ATL,$7200,3,$7000,3,$29,3,$14350,3,$13300,3
Steven Adams,OKC,$4800,8,$4200,8,$13,8,$10600,6,$8400,8
Karl-Anthony Towns,MIN,$10600,1,$10200,1,$47,2,$19150,2,$18300,1
Cole Aldrich,MIN,$3500,12,$3000,13,$10,11,$5000,13,$6000,13
Mason Plumlee,DEN,$5300,5,$4400,7,$14,5,$10000,8,$8800,6
Roy Hibbert,DEN,$3500,12,$3000,13,$10,11,$5800,10,$6000,13
Nerlens Noel,DAL,$5400,4,$4700,5,$16,4,$10900,5,$9200,5
Salah Mejri,DAL,$3500,12,$3000,13,$10,11,$5000,13,$6000,13
Alexis Ajinca,NOP,$3700,11,$4100,9,$12,9,$5550,11,$8000,9
DeMarcus Cousins,NOP,$10100,2,$10000,2,$51,1,$22100,1,$18000,2
Tarik Black,LAL,$4000,10,$3700,12,$10,11,$5550,11,$7300,12
Alex Len,PHO,$4800,8,$4000,10,$11,10,$9100,9,$7800,10
Alan Williams,PHO,$5200,6,$4500,6,$14,5,$11250,4,$8800,6
Georgios Papagiannis,SAC,$3500,12,$3900,11,$10,11,$5000,13,$7700,11
