Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Joakim Noah,NYK,$4500,11,$4400,11,$19,9,$5000,16,$8800,11
Kyle O'Quinn,NYK,$3500,13,$3000,15,$10,12,$6150,14,$6000,14
Marcin Gortat,WAS,$6400,3,$6400,3,$27,3,$11400,5,$12700,3
John Henson,MIL,$4000,12,$3100,14,$10,12,$5650,15,$6000,14
Greg Monroe,MIL,$5500,6,$4700,9,$22,6,$10500,7,$9200,9
Hassan Whiteside,MIA,$8900,1,$8700,1,$41,2,$17950,2,$16000,1
Willie Reed,MIA,$3500,13,$3600,13,$10,12,$6200,13,$7000,13
Mason Plumlee,POR,$5100,7,$5500,6,$21,7,$9950,8,$10900,6
Clint Capela,HOU,$5000,8,$5100,7,$15,11,$12950,4,$10200,7
Nene Hilario,HOU,$3500,13,$3000,15,$10,12,$8000,12,$6000,14
Joel Embiid,PHI,$5600,5,$6100,4,$26,4,$10550,6,$12000,4
Jahlil Okafor,PHI,$4600,9,$4800,8,$20,8,$9600,9,$9500,8
Karl-Anthony Towns,MIN,$8300,2,$8600,2,$42,1,$20300,1,$15900,2
Cole Aldrich,MIN,$3500,13,$3900,12,$10,12,$8350,11,$7700,12
Robin Lopez,CHI,$4600,9,$4700,9,$17,10,$8900,10,$9200,9
Cristiano Da Silva Felicio,CHI,$3500,13,$3000,15,$10,12,$5000,16,$6000,14
Rudy Gobert,UTA,$6400,3,$6100,4,$25,5,$13550,3,$12000,4
Jeff Withey,UTA,$3500,13,$3000,15,$10,12,$5000,16,$6000,14
