Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Zaza Pachulia,GSW,$4200,5,$3800,6,$10,5,$7900,7,,
Anderson Varejao,GSW,$3500,9,$3000,9,$10,5,$5000,11,,
Nikola Vucevic,ORL,$6700,2,$6600,2,$28,2,$13850,2,,
Bismack Biyombo,ORL,$4000,6,$3900,5,$10,5,$9250,6,,
Timofey Mozgov,LAL,$3700,7,$3100,7,$10,5,$7700,8,$6000,4
Ivica Zubac,LAL,$3600,8,$3100,7,$10,5,$5000,11,$6000,4
Salah Mejri,DAL,$3500,9,$3000,9,$10,5,$5650,10,$6000,4
Tyson Chandler,PHO,$5700,3,$5500,4,$13,4,$10100,4,$10900,3
Alan Williams,PHO,$3500,9,$3000,9,$10,5,$5000,11,$6000,4
Jonas Valanciunas,TOR,$5600,4,$5800,3,$20,3,$12400,3,$11600,2
Jakob Poeltl,TOR,$3500,9,$3000,9,$10,5,$5000,11,$6000,4
Jusuf Nurkic,DEN,$3500,9,$3000,9,$10,5,$9550,5,$6000,4
Karl-Anthony Towns,MIN,$10000,1,$10100,1,$43,1,$18050,1,$18000,1
Cole Aldrich,MIN,$3500,9,$3000,9,$10,5,$6400,9,$6000,4
