Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
John Henson,MIL,$4600,13,$4100,13,$13,13,$7700,13,$8100,13
Miles Plumlee,MIL,$3500,18,$3000,20,$10,14,$5000,21,$6000,20
Tristan Thompson,CLE,$4800,12,$4900,11,$18,10,$10300,11,$9700,11
Karl-Anthony Towns,MIN,$9000,2,$8700,2,$39,2,$18600,2,$16000,2
Cole Aldrich,MIN,$3500,18,$3900,14,$10,14,$7100,15,$7700,14
Dwight Howard,ATL,$8000,4,$7300,3,$29,5,$14150,6,$13700,3
Marc Gasol,MEM,$8100,3,$7200,4,$37,3,$15300,3,$13600,4
Andre Drummond,DET,$7400,6,$7100,5,$35,4,$15100,5,$13300,5
Aron Baynes,DET,$3500,18,$3800,15,$10,14,$5000,21,$7400,15
Marcin Gortat,WAS,$6300,7,$6100,7,$23,7,$12850,7,$12000,7
Robin Lopez,CHI,$4900,11,$4700,12,$17,11,$9900,12,$9200,12
Cristiano Da Silva Felicio,CHI,$3600,16,$3000,20,$10,14,$5150,19,$6000,20
Steven Adams,OKC,$5200,10,$5200,10,$19,9,$11950,8,$10200,10
Joffrey Lauvergne,OKC,$3500,18,$3000,20,$10,14,$7300,14,$6000,20
Alexis Ajinca,NOP,$3800,15,$3200,19,$10,14,$5050,20,$6300,19
Omer Asik,NOP,$3500,18,$3000,20,$10,14,$5000,21,$6000,20
Nene Hilario,HOU,$3500,18,$3500,17,$10,14,$6750,16,$7000,17
Tyson Chandler,PHO,$5500,9,$5300,9,$17,11,$10450,10,$10500,9
Alan Williams,PHO,$3500,18,$3000,20,$10,14,$5000,21,$6000,20
DeMarcus Cousins,SAC,$10800,1,$9900,1,$53,1,$19250,1,$18200,1
Kosta Koufos,SAC,$4200,14,$3700,16,$10,14,$5300,18,$7300,16
Rudy Gobert,UTA,$7800,5,$7000,6,$29,5,$15150,4,$13200,6
Jeff Withey,UTA,$3500,18,$3000,20,$10,14,$5000,21,$6000,20
Salah Mejri,DAL,$3600,16,$3400,18,$10,14,$5750,17,$6700,18
A.J. Hammons,DAL,$3500,18,$3000,20,$10,14,$5000,21,$6000,20
Mason Plumlee,POR,$6100,8,$5500,8,$21,8,$11500,9,$10900,8
