Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dwight Howard,ATL,$7700,3,$7200,3,$35,3,$14700,3,$13600,3
Cody Zeller,CHA,$4200,18,$4000,17,$14,17,$9950,15,$7800,17
Spencer Hawes,CHA,$3600,21,$3400,23,$10,20,$5550,24,$6600,23
Tyson Chandler,PHO,$4700,14,$4700,13,$15,15,$9500,16,$9200,13
Alan Williams,PHO,$3500,24,$3000,28,$10,20,$5000,28,$6000,26
Myles Turner,IND,$6100,9,$6000,7,$29,6,$13850,5,$11900,7
Al Jefferson,IND,$3500,24,$3500,21,$10,20,$7150,21,$6900,22
Andre Drummond,DET,$8000,2,$7700,2,$36,2,$14150,4,$14300,2
Aron Baynes,DET,$3500,24,$3800,20,$10,20,$5000,28,$7400,20
Tristan Thompson,CLE,$4700,14,$4700,13,$16,14,$10200,14,$9200,13
Chris Andersen,CLE,$3500,24,$3000,28,$10,20,$5000,28,$6000,26
Zaza Pachulia,GSW,$3500,24,$3300,24,$10,20,$8250,18,$6400,24
Anderson Varejao,GSW,$3500,24,$3000,28,$10,20,$5000,28,$6000,26
Al Horford,BOS,$6700,7,$6000,7,$31,4,$13300,9,$11900,7
Tyler Zeller,BOS,$3600,21,$3100,26,$10,20,$5000,28,$6000,26
Mason Plumlee,POR,$5100,11,$5200,12,$21,12,$10700,13,$10200,12
Omer Asik,NOP,$3500,24,$3000,28,$10,20,$5750,23,$6000,26
Alexis Ajinca,NOP,$3500,24,$3300,24,$10,20,$5150,26,$6400,24
Brook Lopez,BKN,$7300,4,$6500,5,$29,6,$13350,8,$12400,6
Justin Hamilton,BKN,$4300,17,$4000,17,$11,19,$5400,25,$7800,17
Steven Adams,OKC,$5000,12,$5400,11,$21,12,$11500,11,$10600,11
Joffrey Lauvergne,OKC,$3500,24,$3000,28,$10,20,$7300,20,$6000,26
Marc Gasol,MEM,$7100,5,$6700,4,$31,4,$13800,6,$12600,5
Andrew Bogut,DAL,$4400,16,$4300,16,$15,15,$9450,17,$8400,16
Salah Mejri,DAL,$3500,24,$3000,28,$10,20,$5000,28,$6000,26
Jonas Valanciunas,TOR,$5700,10,$5600,10,$28,9,$13250,10,$11100,10
Lucas Nogueira,TOR,$4100,19,$3900,19,$13,18,$6200,22,$7700,19
Jusuf Nurkic,DEN,$4800,13,$4700,13,$22,11,$11100,12,$9200,13
Pau Gasol,SAS,$6200,8,$6000,7,$25,10,$13800,6,$11900,7
Timofey Mozgov,LAL,$3800,20,$3500,21,$10,20,$7550,19,$7000,21
Tarik Black,LAL,$3600,21,$3000,28,$10,20,$5000,28,$6000,26
DeAndre Jordan,LAC,$6800,6,$6400,6,$29,6,$15100,2,$12700,4
Diamond Stone,LAC,$3500,24,$3000,28,$10,20,$5000,28,$6000,26
DeMarcus Cousins,SAC,$9800,1,$9300,1,$52,1,$20000,1,$17200,1
Kosta Koufos,SAC,$3500,24,$3100,26,$10,20,$5150,26,$6000,26
