Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Joakim Noah,NYK,$5100,11,$5400,10,$14,12,$9900,11,$10600,10
Kyle O'Quinn,NYK,$4000,14,$3600,14,$10,15,$7850,17,$7100,14
Myles Turner,IND,$7100,6,$7200,3,$27,5,$14000,6,$13600,3
Rakeem Christmas,IND,$3500,21,$3000,22,$10,15,$5000,25,$6000,22
Alexis Ajinca,NOP,$3500,21,$3000,22,$10,15,$5400,23,$6000,22
Omer Asik,NOP,$3500,21,$3000,22,$10,15,$5000,25,$6000,22
Al Horford,BOS,$7400,5,$6700,6,$27,5,$15250,3,$12600,6
Kelly Olynyk,BOS,$3600,18,$3400,18,$10,15,$8800,16,$6700,18
Rudy Gobert,UTA,$7700,3,$7100,4,$31,2,$14550,5,$13300,4
Jeff Withey,UTA,$3500,21,$3000,22,$10,15,$5000,25,$6000,22
Karl-Anthony Towns,MIN,$9000,1,$8700,1,$45,1,$16450,2,$16000,1
Cole Aldrich,MIN,$3500,21,$3400,18,$10,15,$6050,21,$6700,18
Lucas Nogueira,TOR,$3600,18,$3400,18,$10,15,$7500,18,$6700,18
Jonas Valanciunas,TOR,$5300,10,$5200,11,$18,10,$12800,8,$10200,11
Robin Lopez,CHI,$4300,13,$4300,12,$13,13,$9400,13,$8500,12
Cristiano Da Silva Felicio,CHI,$3500,21,$3000,22,$10,15,$5300,24,$6000,22
Jusuf Nurkic,DEN,$4000,14,$3600,14,$10,15,$9350,14,$7000,15
Steven Adams,OKC,$5800,9,$5700,9,$19,8,$10950,10,$11200,9
Joffrey Lauvergne,OKC,$3500,21,$3000,22,$10,15,$7300,19,$6000,22
Dwight Howard,ATL,$7500,4,$7000,5,$31,2,$14650,4,$13300,4
Andrew Bogut,DAL,$3800,17,$3200,21,$13,13,$9900,11,$6300,21
A.J. Hammons,DAL,$3500,21,$3000,22,$10,15,$5000,25,$6000,22
Cody Zeller,CHA,$4700,12,$4200,13,$18,10,$8850,15,$8300,13
Roy Hibbert,CHA,$3600,18,$3000,22,$10,15,$5950,22,$6000,22
Pau Gasol,SAS,$6600,7,$5800,8,$21,7,$13200,7,$11600,7
Dewayne Dedmon,SAS,$3500,21,$3500,17,$10,15,$6750,20,$7000,15
Andre Drummond,DET,$7900,2,$7600,2,$31,2,$16900,1,$14000,2
Boban Marjanovic,DET,$3900,16,$3600,14,$10,15,$5000,25,$7000,15
Mason Plumlee,POR,$6500,8,$5900,7,$19,8,$11300,9,$11600,7
