Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Andre Drummond,DET,$8100,1,$7400,1,$32,1,$16100,1,$14000,1
Aron Baynes,DET,$3500,15,$3800,13,$10,12,$5100,20,$7400,13
Cody Zeller,CHA,$4800,9,$4800,9,$16,8,$9750,9,$9400,9
Spencer Hawes,CHA,$4100,11,$4000,11,$10,12,$5350,17,$7800,11
DeAndre Jordan,LAC,$6700,5,$6300,4,$27,3,$15350,2,$12600,2
Brook Lopez,BKN,$7000,2,$6400,3,$29,2,$14250,3,$12600,2
Justin Hamilton,BKN,$3700,13,$3800,13,$11,11,$6650,13,$7400,13
Tristan Thompson,CLE,$5000,8,$5200,8,$16,8,$10550,8,$10200,8
Chris Andersen,CLE,$3500,15,$3000,17,$10,12,$5000,21,$6000,17
John Henson,MIL,$4100,11,$3900,12,$10,12,$5300,18,$7700,12
Miles Plumlee,MIL,$3500,15,$3000,17,$10,12,$5500,16,$6000,17
Timofey Mozgov,LAL,$3500,15,$3300,15,$10,12,$8950,10,$6400,15
Tarik Black,LAL,$3700,13,$3200,16,$10,12,$5800,15,$6300,16
Omer Asik,NOP,$3500,15,$3000,17,$10,12,$5850,14,$6000,17
Alexis Ajinca,NOP,$3500,15,$3000,17,$10,12,$5200,19,$6000,17
Bismack Biyombo,ORL,$4200,10,$4300,10,$12,10,$8150,11,$8400,10
Nikola Vucevic,ORL,$7000,2,$6200,5,$26,5,$12000,6,$12300,5
Pau Gasol,SAS,$6100,6,$5500,7,$25,6,$13200,5,$10900,7
Clint Capela,HOU,$6000,7,$6000,6,$22,7,$11550,7,$11900,6
Nene Hilario,HOU,$3500,15,$3000,17,$10,12,$6850,12,$6000,17
Rudy Gobert,UTA,$6800,4,$6500,2,$27,3,$13350,4,$12400,4
Jeff Withey,UTA,$3500,15,$3000,17,$10,12,$5000,21,$6000,17
