Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Rudy Gobert,UTA,$7800,6,$7400,5,$32,5,$14200,7,,
Jeff Withey,UTA,$3500,29,$3000,31,$10,24,$5000,34,,
Steven Adams,OKC,$5300,18,$4500,21,$17,15,$9850,19,,
Jahlil Okafor,PHI,$5100,19,$4800,19,$12,23,$9000,21,,
Shawn Long,PHI,$3500,29,$3000,31,$10,24,$5000,34,,
DeAndre Jordan,LAC,$7400,7,$6700,7,$27,7,$16650,3,,
Kyle O'Quinn,NYK,$4400,23,$4000,23,$13,21,$7500,26,,
Guillermo Hernangomez,NYK,$5800,12,$5300,14,$17,15,$9200,20,,
Andre Drummond,DET,$8000,4,$7500,4,$31,6,$15700,6,,
Aron Baynes,DET,$3500,29,$3500,27,$10,24,$5000,34,,
DeMarcus Cousins,NOP,$10500,2,$10100,2,$54,1,$21000,1,$18000,2
Alexis Ajinca,NOP,$3500,29,$3000,31,$10,24,$5250,33,$6000,22
Cody Zeller,CHA,$5100,19,$5200,15,$14,19,$10850,14,$10200,11
Tristan Thompson,CLE,$5600,15,$4900,18,$16,17,$11300,12,$9800,14
Bismack Biyombo,ORL,$4900,21,$5400,13,$14,19,$7550,25,$10600,10
Stephen Zimmerman,ORL,$3500,29,$3000,31,$10,24,$5000,34,$6000,22
Jonas Valanciunas,TOR,$5400,17,$4800,19,$16,17,$10750,15,$9500,15
Lucas Nogueira,TOR,$3500,29,$3000,31,$10,24,$5750,32,$6000,22
Hassan Whiteside,MIA,$8500,3,$7800,3,$37,3,$16400,4,$14300,3
Willie Reed,MIA,$3500,29,$3700,25,$10,24,$6050,30,$7400,18
Karl-Anthony Towns,MIN,$10600,1,$10400,1,$49,2,$20500,2,$18600,1
Cole Aldrich,MIN,$3500,29,$3000,31,$10,24,$5000,34,$6000,22
Thon Maker,MIL,$3500,29,$3000,31,$10,24,$5000,34,$6000,22
Greg Monroe,MIL,$6300,10,$5800,11,$18,13,$10600,16,$11500,8
Zaza Pachulia,GSW,$4300,25,$3500,27,$10,24,$7750,23,$7000,20
JaVale McGee,GSW,$3500,29,$3000,31,$10,24,$5000,34,$6000,22
Dewayne Dedmon,SAS,$3800,28,$3700,25,$10,24,$7750,23,$7300,19
Pau Gasol,SAS,$5800,12,$5100,17,$21,9,$12900,9,$10100,13
Dwight Howard,ATL,$7100,8,$6400,9,$25,8,$13350,8,$12700,5
Brandan Wright,MEM,$3500,29,$3000,31,$10,24,$6200,29,$6000,22
Marc Gasol,MEM,$8000,4,$7400,5,$34,4,$15800,5,$14000,4
Alex Len,PHO,$4500,22,$4100,22,$10,24,$8850,22,$8100,16
Tyson Chandler,PHO,$4000,26,$3100,30,$13,21,$10100,18,$6000,22
Nerlens Noel,DAL,$6200,11,$5700,12,$18,13,$11250,13,$11200,9
Salah Mejri,DAL,$3500,29,$3000,31,$10,24,$5000,34,$6000,22
Marcin Gortat,WAS,$5700,14,$5200,15,$19,11,$11950,11,$10200,11
Ian Mahinmi,WAS,$3900,27,$3500,27,$10,24,$7250,27,$7000,20
Jusuf Nurkic,POR,$6800,9,$6700,7,$20,10,$12450,10,$12600,6
Mason Plumlee,DEN,$5600,15,$6100,10,$19,11,$10250,17,$12000,7
Roy Hibbert,DEN,$3500,29,$3000,31,$10,24,$6000,31,$6000,22
Kosta Koufos,SAC,$4400,23,$3900,24,$10,24,$7050,28,$7700,17
