Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dwight Howard,ATL,$7300,4,$7000,5,$31,2,$14300,4,,
Joakim Noah,NYK,$4900,15,$5000,12,$15,14,$10200,13,,
Kyle O'Quinn,NYK,$4900,15,$4500,16,$10,20,$8350,21,,
Mason Plumlee,POR,$6500,8,$5800,10,$25,8,$11500,10,,
Marcin Gortat,WAS,$6000,10,$6200,8,$23,9,$13050,8,,
Joel Embiid,PHI,$8000,1,$8200,1,$35,1,$15250,1,,
Jahlil Okafor,PHI,$4700,17,$4800,14,$12,16,$10150,15,,
John Henson,MIL,$3500,23,$3100,23,$10,20,$9350,17,,
Greg Monroe,MIL,$6300,9,$6100,9,$21,10,$11650,9,,
Alexis Ajinca,NOP,$3500,23,$3000,25,$10,20,$5200,26,,
Omer Asik,NOP,$3500,23,$3000,25,$10,20,$5000,27,,
Myles Turner,IND,$6800,7,$7200,3,$29,3,$15150,2,,
Al Jefferson,IND,$3500,23,$3100,23,$10,20,$7550,22,,
Nikola Vucevic,ORL,$7100,6,$6600,7,$28,4,$13300,7,,
Bismack Biyombo,ORL,$3600,22,$3400,21,$11,18,$8750,19,,
Jusuf Nurkic,DEN,$4000,19,$3300,22,$12,16,$10200,13,,
Cody Zeller,CHA,$5100,13,$4700,15,$16,12,$10000,16,$9200,6
Spencer Hawes,CHA,$4000,19,$3900,19,$10,20,$5650,25,$7700,9
Al Horford,BOS,$7300,4,$6700,6,$27,5,$14150,5,$12600,3
Kelly Olynyk,BOS,$4100,18,$4500,16,$11,18,$8450,20,$8800,7
Tristan Thompson,CLE,$5000,14,$4400,18,$16,12,$10500,12,$8700,8
Zaza Pachulia,GSW,$4000,19,$3500,20,$10,20,$6800,24,$6900,10
Anderson Varejao,GSW,$3500,23,$3000,25,$10,20,$5000,27,$6000,11
Rudy Gobert,UTA,$7600,3,$7100,4,$27,5,$14900,3,$13300,2
Jeff Withey,UTA,$3500,23,$3000,25,$10,20,$5000,27,$6000,11
Tyson Chandler,PHO,$5400,12,$4900,13,$15,14,$9350,17,$9700,5
Alan Williams,PHO,$3500,23,$3000,25,$10,20,$5000,27,$6000,11
Steven Adams,OKC,$5800,11,$5300,11,$21,10,$11200,11,$10500,4
Joffrey Lauvergne,OKC,$3500,23,$3000,25,$10,20,$7300,23,$6000,11
DeAndre Jordan,LAC,$7900,2,$7700,2,$27,5,$14050,6,$14300,1
