Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dwight Howard,ATL,$7800,2,$7400,2,$35,2,$14650,3,,
Joakim Noah,NYK,$4600,11,$4500,10,$17,10,$11000,7,,
Kyle O'Quinn,NYK,$3500,16,$3000,16,$10,14,$6400,17,,
Mason Plumlee,POR,$5300,7,$5400,7,$19,9,$10450,10,,
Brook Lopez,BKN,$7300,3,$6500,3,$29,3,$15050,2,,
Justin Hamilton,BKN,$4200,12,$4000,12,$11,13,$7250,15,,
Myles Turner,IND,$6200,5,$6400,4,$27,5,$12950,5,$12600,2
Al Jefferson,IND,$3500,16,$3400,14,$10,14,$6650,16,$6600,9
Steven Adams,OKC,$5000,8,$5400,7,$21,7,$10950,8,$10600,5
Joffrey Lauvergne,OKC,$3600,14,$3000,16,$10,14,$7300,14,$6000,11
Jonas Valanciunas,TOR,$5700,6,$5600,6,$28,4,$13950,4,$11100,4
Lucas Nogueira,TOR,$4100,13,$3900,13,$13,12,$7450,13,$7700,8
DeMarcus Cousins,SAC,$10200,1,$10400,1,$50,1,$19550,1,$18600,1
Kosta Koufos,SAC,$3500,16,$3000,16,$10,14,$5000,20,$6000,11
Rudy Gobert,UTA,$6500,4,$6300,5,$25,6,$12850,6,$12600,2
Jeff Withey,UTA,$3500,16,$3000,16,$10,14,$5000,20,$6000,11
Jusuf Nurkic,DEN,$4700,9,$4300,11,$20,8,$10300,11,$8400,7
Robin Lopez,CHI,$4700,9,$5000,9,$17,10,$10550,9,$9900,6
Cristiano Da Silva Felicio,CHI,$3500,16,$3000,16,$10,14,$5700,18,$6000,11
Timofey Mozgov,LAL,$3600,14,$3300,15,$10,14,$8500,12,$6400,10
Tarik Black,LAL,$3500,16,$3000,16,$10,14,$5450,19,$6000,11
