Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
John Henson,MIL,$4400,19,,,$11,19,$8700,18,$7800,19
Miles Plumlee,MIL,$3500,25,,,$10,21,$5000,30,$6000,28
Marcin Gortat,WAS,$6100,9,,,$23,9,$12500,10,$11500,9
Marc Gasol,MEM,$8000,3,,,$35,3,$16150,3,$13600,5
Bismack Biyombo,ORL,$4900,15,,,$15,17,$8600,19,$8700,18
Stephen Zimmerman,ORL,$3500,25,,,$10,21,$5000,30,$6000,28
Cody Zeller,CHA,$5100,13,,,$16,16,$10150,14,$9800,12
Spencer Hawes,CHA,$3500,25,,,$10,21,$5600,27,$6000,28
Brook Lopez,BKN,$7300,5,,,$27,7,$14800,5,$12600,8
Justin Hamilton,BKN,$3500,25,,,$10,21,$6200,24,$7400,21
Tristan Thompson,CLE,$5200,12,,,$18,11,$10100,15,$9700,15
Andre Drummond,DET,$7400,4,,,$33,4,$14200,8,$13000,6
Aron Baynes,DET,$3500,25,,,$10,21,$5000,30,$7400,21
Tyson Chandler,PHO,$5100,13,,,$17,14,$10300,13,$9800,12
Alan Williams,PHO,$3500,25,,,$10,21,$5000,30,$6000,28
Montrezl Harrell,HOU,$4500,18,,,$12,18,$5900,25,$9100,16
Nene Hilario,HOU,$3800,22,,,$11,19,$6850,22,$7100,24
Karl-Anthony Towns,MIN,$9200,2,,,$43,2,$18700,2,$15500,2
Cole Aldrich,MIN,$3500,25,,,$10,21,$7050,21,$7700,20
Myles Turner,IND,$6200,8,,,$27,7,$14450,6,$12700,7
Rakeem Christmas,IND,$3500,25,,,$10,21,$5000,30,$6000,28
Robin Lopez,CHI,$4800,16,,,$17,14,$9800,17,$8800,17
Cristiano Da Silva Felicio,CHI,$3500,25,,,$10,21,$5300,29,$6000,28
Salah Mejri,DAL,$3600,24,,,$10,21,$5900,25,$6400,26
A.J. Hammons,DAL,$3500,25,,,$10,21,$5000,30,$6000,28
Alexis Ajinca,NOP,$3500,25,,,$10,21,$5400,28,$6000,28
Omer Asik,NOP,$3500,25,,,$10,21,$5000,30,$6000,28
Jonas Valanciunas,TOR,$5600,11,,,$18,11,$13050,9,$10500,11
Lucas Nogueira,TOR,$3900,21,,,$10,21,$7700,20,$7400,21
Mason Plumlee,POR,$6000,10,,,$23,9,$11050,11,$10900,10
Joel Embiid,PHI,$7100,7,,,$31,5,$15300,4,$13800,3
Jahlil Okafor,PHI,$4800,16,,,$18,11,$10450,12,$9800,12
DeMarcus Cousins,SAC,$11200,1,,,$54,1,$23950,1,$19500,1
Kosta Koufos,SAC,$3700,23,,,$10,21,$6400,23,$6900,25
Jusuf Nurkic,DEN,$4000,20,,,$10,21,$10050,16,$6300,27
DeAndre Jordan,LAC,$7200,6,,,$29,6,$14400,7,$13700,4
Diamond Stone,LAC,$3500,25,,,$10,21,$5000,30,$6000,28
