Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Nerlens Noel,DAL,$5900,9,$5500,10,$18,10,$11700,10,,
Salah Mejri,DAL,$3500,16,$3000,19,$10,16,$5000,24,,
Brook Lopez,BKN,$7100,4,$6600,7,$25,6,$14750,5,,
Justin Hamilton,BKN,$3500,16,$3000,19,$10,16,$6200,19,,
Al Horford,BOS,$6900,5,$6800,5,$23,7,$14000,6,,
Tyler Zeller,BOS,$3500,16,$3000,19,$10,16,$5000,24,,
Jahlil Okafor,PHI,$5200,12,$5100,12,$12,14,$9250,14,,
Shawn Long,PHI,$3500,16,$3000,19,$10,16,$5000,24,,
Alex Len,PHO,,,$4200,15,$10,16,$8550,15,,
Tyson Chandler,PHO,,,$3000,19,$11,15,$9700,13,,
Andre Drummond,DET,,,$7100,4,$30,4,$15750,4,,
Boban Marjanovic,DET,,,$3000,19,$10,16,$5000,24,,
Jusuf Nurkic,POR,$6300,7,$6700,6,$27,5,$12300,9,$12600,4
Hassan Whiteside,MIA,$8800,3,$8500,3,$37,3,$17900,3,$15700,3
Willie Reed,MIA,$3500,16,$3700,17,$10,16,$6600,17,$7300,11
Karl-Anthony Towns,MIN,$10500,1,$10300,1,$50,2,$22100,1,$18300,1
Cole Aldrich,MIN,$3500,16,$3000,19,$10,16,$5100,22,$6000,13
DeMarcus Cousins,NOP,$9400,2,$9800,2,$52,1,$20300,2,$18200,2
Alexis Ajinca,NOP,$3500,16,$3000,19,$10,16,$5050,23,$6000,13
Myles Turner,IND,$6400,6,$5800,8,$22,8,$12750,8,$11600,5
Rakeem Christmas,IND,$3500,16,$3000,19,$10,16,$5000,24,$6000,13
Jonas Valanciunas,TOR,$5400,10,$4800,14,$16,11,$10850,12,$9400,9
Lucas Nogueira,TOR,$3500,16,$3000,19,$10,16,$5750,21,$6000,13
Kosta Koufos,SAC,$4500,13,$3800,16,$10,16,$6550,18,$7400,10
Georgios Papagiannis,SAC,$3500,16,$3000,19,$10,16,$5000,24,$6000,13
Dewayne Dedmon,SAS,$3900,15,$3400,18,$10,16,$7700,16,$6700,12
Pau Gasol,SAS,$6000,8,$5200,11,$19,9,$12900,7,$10200,7
Tristan Thompson,CLE,$5300,11,$4900,13,$16,11,$11700,10,$9800,8
Ivica Zubac,LAL,$4300,14,$5600,9,$13,13,$6000,20,$11100,6
Tarik Black,LAL,$3500,16,$3000,19,$10,16,$5000,24,$6000,13
