Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Alexis Ajinca,NOP,$3500,20,$3000,21,$10,16,$5250,22,$6000,19
Omer Asik,NOP,$3500,20,$3000,21,$10,16,$5000,23,$6000,19
Marcin Gortat,WAS,$6700,8,$6100,9,$19,9,$13750,8,$12000,9
Nikola Vucevic,ORL,$7200,7,$7000,7,$24,8,$14100,7,$13300,8
Bismack Biyombo,ORL,$3600,18,$3500,17,$10,16,$8950,14,$6900,18
Dwight Howard,ATL,$7400,6,$7200,6,$25,7,$14850,6,$13700,7
Andre Drummond,DET,$8500,4,$7600,4,$34,3,,,$14000,4
Aron Baynes,DET,$3500,20,$3500,17,$10,16,$5000,23,$7000,16
Myles Turner,IND,$6700,8,$6800,8,$26,6,$13750,8,,
Al Jefferson,IND,$3700,16,$3100,20,$10,16,$7000,18,$6000,19
Jahlil Okafor,PHI,$4600,12,$4500,13,$12,14,$9300,13,$8800,12
Okaro White,MIA,$3500,20,$3000,21,$10,16,$5000,23,$6000,19
Hassan Whiteside,MIA,,,$7600,4,$37,2,$17150,3,$13900,5
Tristan Thompson,CLE,$5400,11,$5000,12,$14,12,$10400,12,,
Joakim Noah,NYK,$4000,14,,,$13,13,$8850,15,$7000,16
Kyle O'Quinn,NYK,$4100,13,$3200,19,$10,16,$6350,19,,
Marc Gasol,MEM,$8700,3,$7700,3,$34,3,$16300,4,$14300,3
Brandan Wright,MEM,,,$3000,21,$10,16,$5000,23,$6000,19
Karl-Anthony Towns,MIN,$10400,2,$9000,2,$47,1,$19150,2,$16500,2
Cole Aldrich,MIN,$3500,20,$3000,21,$10,16,$5000,23,$6000,19
Jusuf Nurkic,DEN,,,$4000,15,$12,14,$7550,17,$7800,14
Dewayne Dedmon,SAS,$3900,15,$4200,14,$10,16,$6350,19,$8400,13
Joel Anthony,SAS,,,$3000,21,$10,16,$5000,23,$6000,19
John Henson,MIL,$3500,20,$3000,21,$10,16,$8100,16,$6000,19
Greg Monroe,MIL,$5700,10,$5300,10,$17,11,$10750,11,$10500,10
Tyson Chandler,PHO,,,$5100,11,$19,9,$10800,10,$10100,11
Alan Williams,PHO,$3500,20,,,$10,16,$5000,23,$6000,19
Mike Tobey,CHA,$3500,20,,,,,,,,
Miles Plumlee,CHA,$3500,20,,,$10,16,$5000,23,$6000,19
Rudy Gobert,UTA,$7900,5,,,$29,5,$15150,5,$13800,6
Jeff Withey,UTA,$3500,20,$3000,21,$10,16,$5000,23,$6000,19
JaVale McGee,GSW,$3700,16,$3700,16,$10,16,$5000,23,$7400,15
Damian Jones,GSW,$3500,20,$3000,21,$10,16,$5000,23,$6000,19
DeMarcus Cousins,SAC,$11100,1,$10700,1,,,$23350,1,$19200,1
Kosta Koufos,SAC,$3600,18,$3000,21,$10,16,$5650,21,$6000,19
