Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Omer Asik,NOP,$3500,27,$3000,30,$10,24,$5600,29,$6000,29
Alexis Ajinca,NOP,$3500,27,$3000,30,$10,24,$5000,33,$6000,29
Nikola Vucevic,ORL,$6500,6,$5900,11,$29,6,$14100,3,$11600,11
Bismack Biyombo,ORL,$4200,22,$4000,23,$12,21,$9600,19,$7800,23
Tristan Thompson,CLE,$4600,17,$4700,18,$16,17,$10300,16,$9200,18
Chris Andersen,CLE,$3500,27,$3000,30,$10,24,$5000,33,$6000,29
Myles Turner,IND,$6100,8,$6200,5,$29,6,$12200,10,$12300,4
Al Jefferson,IND,$3700,24,$3500,24,$10,24,$6450,25,$7000,24
Marcin Gortat,WAS,$6400,7,$6400,4,$27,9,$12800,9,$12600,3
Joel Embiid,PHI,$5600,11,$6100,7,$24,11,$10700,14,$12000,7
Jahlil Okafor,PHI,$4600,17,$4800,16,$22,12,$9750,18,$9500,16
John Henson,MIL,$4000,23,$3300,26,$10,24,$5950,28,$6400,26
Miles Plumlee,MIL,$3500,27,$3000,30,$10,24,$6350,26,$6000,29
Dwight Howard,ATL,$7900,2,$7200,2,$35,2,$14750,2,$13600,2
Aron Baynes,DET,$3700,24,$4400,19,$10,24,$5200,31,$8700,20
Boban Marjanovic,DET,$3500,27,$3000,30,$10,24,$5000,33,$6000,29
Joakim Noah,NYK,$4500,20,$4400,19,$19,15,$5000,33,$8800,19
Kyle O'Quinn,NYK,$3500,27,$3000,30,$10,24,$6050,27,$6000,29
Andrew Bogut,DAL,$4300,21,$4400,19,$15,18,$10200,17,$8700,20
Salah Mejri,DAL,$3500,27,$3000,30,$10,24,$5250,30,$6000,29
Al Horford,BOS,$6700,5,$6000,8,$31,3,$13300,7,$11900,8
Tyler Zeller,BOS,$3700,24,$3400,25,$11,22,$5100,32,$6700,25
Clint Capela,HOU,$5000,14,$5100,13,$13,20,$11550,12,$10100,13
Nene Hilario,HOU,$3500,27,$3200,28,$10,24,$7100,24,$6300,28
Steven Adams,OKC,$5100,13,$5500,12,$21,14,$11200,13,$10900,12
Joffrey Lauvergne,OKC,$3500,27,$3000,30,$10,24,$7300,22,$6000,29
Zaza Pachulia,GSW,$3500,27,$3300,26,$10,24,$7850,21,$6400,26
Anderson Varejao,GSW,$3500,27,$3000,30,$10,24,$5000,33,$6000,29
Jonas Valanciunas,TOR,$5800,10,$6000,8,$30,5,$14050,4,$11900,8
Lucas Nogueira,TOR,$4600,17,$4300,22,$11,22,$7300,22,$8400,22
Tyson Chandler,PHO,$4800,16,$4900,15,$15,18,$9550,20,$9800,15
Alex Len,PHO,$5500,12,$4800,16,$18,16,$10350,15,$9500,16
Jusuf Nurkic,DEN,$5000,14,$5100,13,$22,12,$11700,11,$10100,13
Pau Gasol,SAS,$6000,9,$6000,8,$25,10,$13200,8,$11900,8
DeMarcus Cousins,SAC,$9600,1,$8900,1,$52,1,$17950,1,$16400,1
Kosta Koufos,SAC,$3500,27,$3100,29,$10,24,$5000,33,$6000,29
Marc Gasol,MEM,$6900,3,$6200,5,$31,3,$13400,6,$12300,4
DeAndre Jordan,LAC,$6800,4,$6600,3,$29,6,$13750,5,$12300,4
