Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Al Horford,BOS,$7500,2,$6500,3,$26,2,$14100,3,$12400,3
Tyler Zeller,BOS,$3500,13,$3000,14,$10,8,$5000,15,$6000,14
Joakim Noah,NYK,$4200,8,$3900,8,$10,8,$9750,7,$7700,8
Guillermo Hernangomez,NYK,$4200,8,$3600,12,$10,8,$6050,14,$7000,12
Zaza Pachulia,GSW,$3900,10,$3300,13,$10,8,$6750,12,$6400,13
Anderson Varejao,GSW,$3500,13,$3000,14,$10,8,$5000,15,$6000,14
Tristan Thompson,CLE,$5000,6,$4900,6,$16,6,$10600,6,$9700,6
Robin Lopez,CHI,$4500,7,$4500,7,$15,7,$8950,8,$8800,7
Cristiano Da Silva Felicio,CHI,$3500,13,$3000,14,$10,8,$5000,15,$6000,14
Pau Gasol,SAS,$6500,4,$6000,4,$19,4,$13550,4,$11900,4
Dewayne Dedmon,SAS,$3500,13,$3700,11,$10,8,$7050,11,$7300,11
Karl-Anthony Towns,MIN,$9100,1,$8300,1,$37,1,$17000,1,$15200,1
Cole Aldrich,MIN,$3500,13,$3900,8,$10,8,$6400,13,$7700,8
Steven Adams,OKC,$5200,5,$5000,5,$17,5,$10750,5,$9800,5
Joffrey Lauvergne,OKC,$3700,11,$3000,14,$10,8,$7300,10,$6000,14
DeAndre Jordan,LAC,$7300,3,$7400,2,$26,2,$15650,2,$14000,2
Diamond Stone,LAC,$3500,13,$3000,14,$10,8,$5000,15,$6000,14
Timofey Mozgov,LAL,$3600,12,$3900,8,$10,8,$7600,9,$7700,8
Ivica Zubac,LAL,$3500,13,$3000,14,$10,8,$5000,15,$6000,14
